Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost,Day_of_Week,Hour,Month,Week_Number,Year,Retry_Delay_Minutes,Days_Since_Transaction
TXN102308,C7971,37141.0,credit card,axis,55.0,card declined,4.0,2026-10-24 02:41:00,2026-10-24 02:48:00,success,permanent,0,Saturday,2,October,43,2026,7.0,-82
TXN102309,C4525,42532.0,wallet,pnb,8.0,network error,0.0,2026-06-20 23:20:00,2026-01-05 19:38:00,success,permanent,0,Saturday,23,June,25,2026,-239262.0,43
TXN102310,C3822,87657.0,credit card,axis,55.0,card declined,3.0,2026-07-13 14:27:00,2026-07-13 14:42:00,pending,permanent,0,Monday,14,July,29,2026,15.0,20
TXN102311,C5943,41300.0,net banking,hdfc,55.0,network error,0.0,2026-08-13 14:44:00,2026-01-05 19:38:00,success,permanent,0,Thursday,14,August,33,2026,-316506.0,-11
TXN102312,C7530,90473.0,net banking,yes bank,68.0,insufficient funds,1.0,2026-07-20 20:19:00,2026-07-20 21:15:00,success,permanent,0,Monday,20,July,30,2026,56.0,13
TXN102313,C1258,11422.0,debit card,yes bank,68.0,network error,3.0,2026-11-01 09:00:00,2026-11-01 09:54:00,success,permanent,0,Sunday,9,November,44,2026,54.0,-90
TXN102314,C1282,59239.0,net banking,bob,54.0,invalid amount,2.0,2026-09-22 18:37:00,2026-09-22 19:30:00,pending,permanent,0,Tuesday,18,September,39,2026,53.0,-51
TXN102315,C2898,33100.0,net banking,yes bank,55.0,network error,1.0,2026-03-25 18:43:00,2026-03-25 19:42:00,success,permanent,0,Wednesday,18,March,13,2026,59.0,130
TXN102316,C5135,78852.0,wallet,icici,51.0,invalid amount,2.0,2026-09-24 13:24:00,2026-09-24 14:05:00,success,permanent,0,Thursday,13,September,39,2026,41.0,-53
TXN102317,C7629,31915.0,wallet,bob,12.0,approved,3.0,2026-03-17 12:06:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,12,March,12,2026,-101788.0,138
TXN102318,C4200,72395.0,upi,bob,8.0,expired card,0.0,2026-05-11 06:15:00,2026-01-05 19:38:00,success,permanent,0,Monday,6,May,20,2026,-180637.0,84
TXN102319,C6110,94830.0,wallet,indusind,51.0,network error,1.0,2026-11-14 00:14:00,2026-11-14 00:54:00,success,permanent,0,Saturday,0,November,46,2026,40.0,-103
TXN102320,C8167,59481.0,net banking,canara,54.0,network error,4.0,2026-01-11 00:02:00,2026-01-11 00:22:00,success,permanent,0,Sunday,0,January,2,2026,20.0,204
TXN102321,C1612,46112.0,wallet,axis,68.0,invalid amount,1.0,2026-05-30 10:05:00,2026-05-30 10:59:00,success,permanent,0,Saturday,10,May,22,2026,54.0,64
TXN102322,C1687,42436.0,wallet,canara,0.0,network error,1.0,2026-01-22 12:49:00,2026-01-22 13:30:00,success,permanent,0,Thursday,12,January,4,2026,41.0,192
TXN102323,C4690,68375.0,debit card,hdfc,96.0,invalid amount,2.0,2026-10-11 13:45:00,2026-10-11 14:42:00,success,permanent,0,Sunday,13,October,41,2026,57.0,-70
TXN102324,C9804,8609.0,upi,axis,12.0,invalid amount,2.0,2026-08-12 04:43:00,2026-08-12 05:29:00,success,permanent,0,Wednesday,4,August,33,2026,46.0,-9
TXN102325,C3307,13817.0,upi,pnb,55.0,expired card,1.0,2026-05-19 00:47:00,2026-05-19 01:30:00,failed,permanent,13817,Tuesday,0,May,21,2026,43.0,76
TXN102326,C8133,51923.0,net banking,bob,55.0,response timeout,3.0,2026-09-20 02:21:00,2026-09-20 02:47:00,success,permanent,0,Sunday,2,September,38,2026,26.0,-48
TXN102327,C7509,7300.0,debit card,indusind,54.0,expired card,0.0,2026-01-31 02:16:00,2026-01-05 19:38:00,success,permanent,0,Saturday,2,January,5,2026,-36398.0,184
TXN102328,C6906,3100.0,upi,bob,12.0,system error,4.0,2026-01-18 14:54:00,2026-01-18 15:11:00,success,permanent,0,Sunday,14,January,3,2026,17.0,196
TXN102329,C3591,29869.0,wallet,yes bank,0.0,approved,1.0,2026-04-27 05:34:00,2026-04-27 05:43:00,failed,unknown,0,Monday,5,April,18,2026,9.0,98
TXN102330,C8183,81959.0,credit card,pnb,55.0,insufficient funds,3.0,2026-12-02 08:29:00,2026-12-02 08:56:00,success,permanent,0,Wednesday,8,December,49,2026,27.0,-121
TXN102331,C6248,1458.0,credit card,axis,55.0,approved,0.0,2026-04-09 19:16:00,2026-01-05 19:38:00,success,permanent,0,Thursday,19,April,15,2026,-135338.0,115
TXN102332,C9766,60512.0,net banking,canara,51.0,approved,4.0,2026-12-01 09:49:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,9,December,49,2026,-474611.0,-120
TXN102333,C6108,50105.0,net banking,axis,55.0,system error,2.0,2026-10-10 00:29:00,2026-10-10 01:16:00,success,permanent,0,Saturday,0,October,41,2026,47.0,-68
TXN102334,C4604,76019.0,net banking,pnb,96.0,approved,1.0,2026-09-09 04:00:00,2026-09-09 04:42:00,pending,permanent,0,Wednesday,4,September,37,2026,42.0,-37
TXN102335,C1669,25142.0,net banking,hdfc,12.0,expired card,1.0,2026-01-04 10:57:00,2026-01-04 11:00:00,success,permanent,0,Sunday,10,January,1,2026,3.0,210
TXN102336,C5364,705.0,credit card,icici,54.0,invalid amount,2.0,2026-05-21 09:43:00,2026-05-21 09:47:00,success,permanent,0,Thursday,9,May,21,2026,4.0,74
TXN102337,C8329,92326.0,upi,hdfc,0.0,invalid amount,2.0,2026-08-04 19:17:00,2026-01-05 19:38:00,pending,permanent,0,Tuesday,19,August,32,2026,-303819.0,-2
TXN102338,C2283,39409.0,debit card,pnb,68.0,approved,0.0,2026-03-28 08:41:00,2026-01-05 19:38:00,success,permanent,0,Saturday,8,March,13,2026,-117423.0,128
TXN102339,C1923,64770.0,upi,axis,54.0,network error,3.0,2026-04-17 02:43:00,2026-04-17 03:25:00,success,permanent,0,Friday,2,April,16,2026,42.0,108
TXN102340,C2125,58551.0,upi,axis,96.0,expired card,0.0,2026-11-14 14:23:00,2026-01-05 19:38:00,failed,permanent,58551,Saturday,14,November,46,2026,-450405.0,-104
TXN102341,C2529,87587.0,credit card,axis,0.0,approved,1.0,2026-10-13 00:40:00,2026-10-13 01:17:00,success,permanent,0,Tuesday,0,October,42,2026,37.0,-71
TXN102342,C9438,42216.0,debit card,icici,8.0,insufficient funds,2.0,2026-09-10 02:38:00,2026-09-10 02:48:00,success,permanent,0,Thursday,2,September,37,2026,10.0,-38
TXN102343,C4711,27944.0,net banking,axis,12.0,approved,0.0,2026-01-24 03:33:00,2026-01-05 19:38:00,success,permanent,0,Saturday,3,January,4,2026,-26395.0,191
TXN102344,C9004,35071.0,credit card,bob,96.0,insufficient funds,4.0,2026-01-01 20:07:00,2026-01-05 19:38:00,success,permanent,0,Thursday,20,January,1,2026,5731.0,213
TXN102345,C7274,93780.0,upi,indusind,68.0,response timeout,1.0,2026-10-29 11:00:00,2026-01-05 19:38:00,success,permanent,0,Thursday,11,October,44,2026,-427162.0,-88
TXN102346,C4864,73295.0,credit card,axis,0.0,system error,2.0,2026-07-25 07:39:00,2026-01-05 19:38:00,success,permanent,0,Saturday,7,July,30,2026,-288721.0,9
TXN102347,C8833,68190.0,net banking,yes bank,55.0,network error,0.0,2026-04-11 22:22:00,2026-01-05 19:38:00,success,permanent,0,Saturday,22,April,15,2026,-138404.0,113
TXN102348,C7788,11730.0,credit card,indusind,51.0,approved,1.0,2026-11-12 11:36:00,2026-11-12 12:07:00,success,permanent,0,Thursday,11,November,46,2026,31.0,-102
TXN102349,C1226,67258.0,debit card,axis,54.0,insufficient funds,1.0,2026-02-10 15:58:00,2026-02-10 16:26:00,success,permanent,0,Tuesday,15,February,7,2026,28.0,173
TXN102350,C1264,75086.0,net banking,axis,51.0,invalid amount,2.0,2026-10-16 12:44:00,2026-10-16 13:23:00,success,permanent,0,Friday,12,October,42,2026,39.0,-75
TXN102351,C1645,77193.0,wallet,axis,68.0,network error,2.0,2026-08-10 12:56:00,2026-08-10 13:23:00,success,permanent,0,Monday,12,August,33,2026,27.0,-8
TXN102352,C8544,59440.0,upi,canara,68.0,approved,1.0,2026-03-16 17:46:00,2026-03-16 17:59:00,success,permanent,0,Monday,17,March,12,2026,13.0,139
TXN102353,C6569,15462.0,upi,axis,12.0,card declined,0.0,2026-04-29 11:03:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,11,April,18,2026,-163645.0,95
TXN102354,C3990,90888.0,upi,canara,12.0,expired card,4.0,2026-12-10 00:32:00,2026-12-10 00:52:00,success,permanent,0,Thursday,0,December,50,2026,20.0,-129
TXN102355,C3504,77832.0,credit card,pnb,0.0,invalid amount,2.0,2026-11-28 20:32:00,2026-11-28 20:42:00,success,permanent,0,Saturday,20,November,48,2026,10.0,-118
TXN102356,C1587,53994.0,credit card,axis,68.0,system error,4.0,2026-06-23 00:08:00,2026-06-23 00:23:00,success,permanent,0,Tuesday,0,June,26,2026,15.0,41
TXN102357,C5079,83540.0,debit card,axis,51.0,response timeout,2.0,2026-03-03 15:11:00,2026-03-03 16:07:00,success,permanent,0,Tuesday,15,March,10,2026,56.0,152
TXN102358,C4348,11215.0,debit card,bob,8.0,response timeout,1.0,2026-02-23 15:08:00,2026-01-05 19:38:00,success,permanent,0,Monday,15,February,9,2026,-70290.0,160
TXN102359,C7299,62226.0,upi,bob,55.0,insufficient funds,1.0,2026-10-18 20:42:00,2026-10-18 20:53:00,success,permanent,0,Sunday,20,October,42,2026,11.0,-77
TXN102360,C4831,37575.0,upi,axis,54.0,system error,2.0,2026-11-22 23:27:00,2026-01-05 19:38:00,success,permanent,0,Sunday,23,November,47,2026,-462469.0,-112
TXN102361,C9381,21634.0,credit card,axis,68.0,card declined,0.0,2026-08-03 21:57:00,2026-01-05 19:38:00,failed,unknown,0,Monday,21,August,32,2026,-302539.0,-1
TXN102362,C2715,56643.0,net banking,axis,55.0,invalid amount,1.0,2026-06-01 19:26:00,2026-06-01 19:45:00,failed,permanent,56643,Monday,19,June,23,2026,19.0,62
TXN102363,C7450,45653.0,wallet,yes bank,8.0,network error,3.0,2026-08-19 00:18:00,2026-08-19 00:38:00,success,permanent,0,Wednesday,0,August,34,2026,20.0,-16
TXN102364,C6433,91074.0,wallet,bob,55.0,system error,2.0,2026-12-12 05:59:00,2026-12-12 06:06:00,success,permanent,0,Saturday,5,December,50,2026,7.0,-131
TXN102365,C2098,69493.0,wallet,canara,51.0,network error,2.0,2026-04-19 09:23:00,2026-01-05 19:38:00,success,permanent,0,Sunday,9,April,16,2026,-149145.0,106
TXN102366,C8096,50105.0,debit card,bob,96.0,insufficient funds,3.0,2026-06-29 04:40:00,2026-01-05 19:38:00,success,permanent,0,Monday,4,June,27,2026,-251102.0,35
TXN102367,C3326,32764.0,wallet,yes bank,54.0,system error,2.0,2026-07-13 01:21:00,2026-07-13 01:44:00,success,permanent,0,Monday,1,July,29,2026,23.0,21
TXN102368,C7416,54859.0,net banking,pnb,96.0,network error,4.0,2026-04-24 01:27:00,2026-04-24 02:03:00,success,permanent,0,Friday,1,April,17,2026,36.0,101
TXN102369,C7980,10308.0,credit card,canara,8.0,response timeout,3.0,2026-08-20 09:23:00,2026-08-20 10:03:00,success,permanent,0,Thursday,9,August,34,2026,40.0,-17
TXN102370,C7763,38845.0,credit card,bob,51.0,response timeout,1.0,2026-10-21 07:21:00,2026-10-21 07:51:00,success,permanent,0,Wednesday,7,October,43,2026,30.0,-79
TXN102371,C2674,58255.0,upi,canara,0.0,insufficient funds,4.0,2026-11-19 09:36:00,2026-11-19 10:18:00,success,permanent,0,Thursday,9,November,47,2026,42.0,-108
TXN102372,C8950,44239.0,net banking,axis,0.0,approved,0.0,2026-08-03 12:14:00,2026-01-05 19:38:00,success,permanent,0,Monday,12,August,32,2026,-301956.0,-1
TXN102373,C9915,85044.0,wallet,bob,8.0,system error,1.0,2026-12-19 12:52:00,2026-01-05 19:38:00,success,permanent,0,Saturday,12,December,51,2026,-500714.0,-139
TXN102374,C7049,99010.0,upi,canara,12.0,network error,0.0,2026-03-18 19:06:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,19,March,12,2026,-103648.0,137
TXN102375,C2089,15880.0,net banking,icici,8.0,approved,4.0,2026-03-09 13:26:00,2026-03-09 14:02:00,success,permanent,0,Monday,13,March,11,2026,36.0,146
TXN102376,C5578,7361.0,upi,bob,54.0,invalid amount,2.0,2026-08-12 01:14:00,2026-08-12 02:07:00,success,permanent,0,Wednesday,1,August,33,2026,53.0,-9
TXN102377,C1155,50105.0,debit card,pnb,54.0,response timeout,1.0,2026-01-05 02:15:00,2026-01-05 19:38:00,pending,permanent,0,Monday,2,January,2,2026,1043.0,210
TXN102378,C2958,24863.0,upi,yes bank,12.0,insufficient funds,2.0,2026-02-18 05:34:00,2026-02-18 06:04:00,success,permanent,0,Wednesday,5,February,8,2026,30.0,166
TXN102379,C7344,55308.0,debit card,pnb,68.0,invalid amount,4.0,2026-06-15 19:21:00,2026-06-15 19:33:00,success,permanent,0,Monday,19,June,25,2026,12.0,48
TXN102380,C6779,43116.0,net banking,axis,68.0,approved,4.0,2026-03-05 20:31:00,2026-03-05 20:55:00,success,permanent,0,Thursday,20,March,10,2026,24.0,150
TXN102381,C7144,25787.0,credit card,hdfc,68.0,invalid amount,2.0,2026-09-14 15:22:00,2026-01-05 19:38:00,success,permanent,0,Monday,15,September,38,2026,-362624.0,-43
TXN102382,C6063,56652.0,wallet,pnb,96.0,system error,1.0,2026-10-01 16:36:00,2026-10-01 16:53:00,pending,permanent,0,Thursday,16,October,40,2026,17.0,-60
TXN102383,C4830,60540.0,credit card,axis,8.0,response timeout,3.0,2026-01-31 21:12:00,2026-01-31 22:02:00,success,permanent,0,Saturday,21,January,5,2026,50.0,183
TXN102384,C9831,61116.0,debit card,axis,8.0,expired card,2.0,2026-11-12 01:08:00,2026-01-05 19:38:00,success,permanent,0,Thursday,1,November,46,2026,-446730.0,-101
TXN102385,C7659,23510.0,net banking,bob,0.0,system error,3.0,2026-03-27 09:17:00,2026-03-27 09:42:00,success,permanent,0,Friday,9,March,13,2026,25.0,129
TXN102386,C1441,20614.0,wallet,pnb,12.0,invalid amount,3.0,2026-10-01 18:44:00,2026-01-05 19:38:00,success,permanent,0,Thursday,18,October,40,2026,-387306.0,-60
TXN102387,C7040,21625.0,debit card,axis,8.0,system error,4.0,2026-04-12 23:32:00,2026-04-13 00:16:00,success,permanent,0,Sunday,23,April,15,2026,44.0,112
TXN102388,C6925,45346.0,wallet,indusind,54.0,network error,2.0,2026-07-30 15:50:00,2026-01-05 19:38:00,success,permanent,0,Thursday,15,July,31,2026,-296412.0,3
TXN102389,C8358,88616.0,upi,icici,0.0,approved,2.0,2026-02-01 20:29:00,2026-01-05 19:38:00,success,permanent,0,Sunday,20,February,5,2026,-38931.0,182
TXN102390,C5628,24074.0,net banking,hdfc,54.0,invalid amount,0.0,2026-09-20 05:11:00,2026-01-05 19:38:00,success,permanent,0,Sunday,5,September,38,2026,-370653.0,-48
TXN102391,C7370,14369.0,wallet,axis,54.0,invalid amount,4.0,2026-07-06 13:06:00,2026-07-06 13:25:00,success,permanent,0,Monday,13,July,28,2026,19.0,27
TXN102392,C1948,56647.0,wallet,axis,68.0,network error,0.0,2026-01-17 22:12:00,2026-01-05 19:38:00,success,permanent,0,Saturday,22,January,3,2026,-17434.0,197
TXN102393,C9179,44327.0,debit card,canara,8.0,approved,4.0,2026-01-20 04:05:00,2026-01-20 04:52:00,success,permanent,0,Tuesday,4,January,4,2026,47.0,195
TXN102394,C7115,64076.0,upi,icici,96.0,expired card,0.0,2026-05-11 20:30:00,2026-01-05 19:38:00,success,permanent,0,Monday,20,May,20,2026,-181492.0,83
TXN102395,C1459,30314.0,credit card,icici,54.0,system error,1.0,2026-05-11 07:06:00,2026-05-11 07:28:00,success,permanent,0,Monday,7,May,20,2026,22.0,84
TXN102396,C8568,43685.0,upi,axis,51.0,expired card,1.0,2026-02-19 13:06:00,2026-02-19 13:40:00,success,permanent,0,Thursday,13,February,8,2026,34.0,164
TXN102397,C5646,50105.0,debit card,axis,51.0,approved,0.0,2026-03-16 23:58:00,2026-01-05 19:38:00,success,permanent,0,Monday,23,March,12,2026,-101060.0,139
TXN102398,C1392,41003.0,credit card,pnb,51.0,network error,2.0,2026-01-21 19:28:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,19,January,4,2026,-23030.0,193
TXN102399,C2787,21417.0,debit card,icici,12.0,network error,3.0,2026-08-22 09:48:00,2026-08-22 10:13:00,success,permanent,0,Saturday,9,August,34,2026,25.0,-19
TXN102400,C8374,50105.0,debit card,axis,55.0,invalid amount,1.0,2026-10-21 00:57:00,2026-10-21 01:24:00,success,permanent,0,Wednesday,0,October,43,2026,27.0,-79
TXN102401,C2138,25561.0,net banking,bob,0.0,card declined,2.0,2026-02-28 11:07:00,2026-02-28 11:59:00,success,permanent,0,Saturday,11,February,9,2026,52.0,155
TXN102402,C5741,86050.0,wallet,axis,54.0,invalid amount,2.0,2026-12-09 15:41:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,15,December,50,2026,-486483.0,-129
TXN102403,C8418,19852.0,net banking,axis,68.0,invalid amount,2.0,2026-07-14 05:28:00,2026-07-14 06:11:00,success,permanent,0,Tuesday,5,July,29,2026,43.0,20
TXN102404,C7362,97794.0,net banking,bob,12.0,response timeout,0.0,2026-02-03 03:06:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,3,February,6,2026,-40768.0,181
TXN102405,C3454,98854.0,wallet,axis,55.0,approved,0.0,2026-12-07 11:09:00,2026-01-05 19:38:00,success,permanent,0,Monday,11,December,50,2026,-483331.0,-127
TXN102406,C4674,59503.0,net banking,canara,51.0,insufficient funds,4.0,2026-11-29 20:18:00,2026-11-29 21:04:00,success,permanent,0,Sunday,20,November,48,2026,46.0,-119
TXN102407,C2377,55675.0,debit card,canara,8.0,invalid amount,4.0,2026-11-11 07:48:00,2026-11-11 08:15:00,pending,permanent,0,Wednesday,7,November,46,2026,27.0,-100
TXN102408,C7701,68823.0,net banking,hdfc,55.0,approved,2.0,2026-04-14 17:58:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,17,April,16,2026,-142460.0,110
TXN102409,C3597,50105.0,net banking,icici,54.0,system error,2.0,2026-03-25 07:15:00,2026-03-25 07:48:00,success,permanent,0,Wednesday,7,March,13,2026,33.0,131
TXN102410,C1141,2655.0,credit card,bob,54.0,insufficient funds,2.0,2026-10-31 23:27:00,2026-10-31 23:37:00,success,permanent,0,Saturday,23,October,44,2026,10.0,-90
TXN102411,C3659,62190.0,credit card,axis,55.0,insufficient funds,1.0,2026-07-21 12:20:00,2026-07-21 12:32:00,success,permanent,0,Tuesday,12,July,30,2026,12.0,12
TXN102412,C5596,26690.0,credit card,axis,96.0,insufficient funds,2.0,2026-04-28 04:43:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,4,April,18,2026,-161825.0,97
TXN102413,C6661,48925.0,debit card,hdfc,8.0,approved,3.0,2026-12-01 05:40:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,5,December,49,2026,-474362.0,-120
TXN102414,C7142,86617.0,debit card,canara,68.0,invalid amount,4.0,2026-10-18 23:54:00,2026-01-05 19:38:00,success,permanent,0,Sunday,23,October,42,2026,-412096.0,-77
TXN102415,C6626,48296.0,upi,bob,8.0,card declined,0.0,2026-10-09 09:33:00,2026-01-05 19:38:00,success,permanent,0,Friday,9,October,41,2026,-398275.0,-67
TXN102416,C9787,50105.0,net banking,hdfc,8.0,card declined,1.0,2026-05-07 06:31:00,2026-05-07 06:51:00,success,permanent,0,Thursday,6,May,19,2026,20.0,88
TXN102417,C9472,70535.0,wallet,bob,96.0,expired card,2.0,2026-09-17 09:38:00,2026-09-17 09:44:00,failed,unknown,0,Thursday,9,September,38,2026,6.0,-45
TXN102418,C1423,50105.0,wallet,yes bank,55.0,approved,4.0,2026-04-18 14:55:00,2026-01-05 19:38:00,success,permanent,0,Saturday,14,April,16,2026,-148037.0,106
TXN102419,C7999,59473.0,wallet,canara,54.0,expired card,3.0,2026-02-04 00:24:00,2026-02-04 01:04:00,success,permanent,0,Wednesday,0,February,6,2026,40.0,180
TXN102420,C5249,30192.0,upi,indusind,68.0,card declined,2.0,2026-06-24 14:10:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,14,June,26,2026,-244472.0,39
TXN102421,C2750,22260.0,wallet,icici,68.0,network error,1.0,2026-02-03 03:16:00,2026-02-03 04:04:00,failed,unknown,0,Tuesday,3,February,6,2026,48.0,181
TXN102422,C5757,64464.0,net banking,pnb,55.0,approved,3.0,2026-01-12 15:32:00,2026-01-05 19:38:00,success,permanent,0,Monday,15,January,3,2026,-9834.0,202
TXN102423,C2967,37583.0,credit card,hdfc,96.0,approved,3.0,2026-04-29 09:12:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,9,April,18,2026,-163534.0,96
TXN102424,C5088,68819.0,upi,pnb,54.0,approved,3.0,2026-07-29 20:46:00,2026-07-29 21:37:00,success,permanent,0,Wednesday,20,July,31,2026,51.0,4
TXN102425,C5178,45108.0,debit card,axis,55.0,system error,3.0,2026-12-09 14:22:00,2026-12-09 15:07:00,failed,unknown,0,Wednesday,14,December,50,2026,45.0,-129
TXN102426,C8789,3831.0,net banking,hdfc,12.0,approved,4.0,2026-06-13 04:38:00,2026-01-05 19:38:00,success,permanent,0,Saturday,4,June,24,2026,-228060.0,51
TXN102427,C3946,50449.0,credit card,axis,68.0,expired card,4.0,2026-06-22 14:23:00,2026-01-05 19:38:00,success,permanent,0,Monday,14,June,26,2026,-241605.0,41
TXN102428,C6394,38086.0,wallet,pnb,8.0,invalid amount,3.0,2026-09-25 18:32:00,2026-09-25 18:40:00,success,permanent,0,Friday,18,September,39,2026,8.0,-54
TXN102429,C8880,59118.0,credit card,hdfc,0.0,expired card,1.0,2026-12-11 17:37:00,2026-12-11 18:06:00,success,permanent,0,Friday,17,December,50,2026,29.0,-131
TXN102430,C6075,52994.0,upi,axis,8.0,expired card,2.0,2026-08-04 06:02:00,2026-08-04 06:57:00,success,permanent,0,Tuesday,6,August,32,2026,55.0,-1
TXN102431,C8230,90279.0,upi,pnb,51.0,network error,4.0,2026-03-17 04:01:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,4,March,12,2026,-101303.0,139
TXN102432,C2531,95020.0,debit card,indusind,68.0,insufficient funds,3.0,2026-05-28 07:33:00,2026-05-28 08:11:00,success,permanent,0,Thursday,7,May,22,2026,38.0,67
TXN102433,C3990,38038.0,upi,pnb,8.0,insufficient funds,1.0,2026-05-30 14:32:00,2026-05-30 15:08:00,success,permanent,0,Saturday,14,May,22,2026,36.0,64
TXN102434,C8155,23886.0,wallet,yes bank,12.0,invalid amount,4.0,2026-07-13 02:33:00,2026-07-13 02:44:00,success,permanent,0,Monday,2,July,29,2026,11.0,21
TXN102435,C5493,99841.0,credit card,indusind,55.0,insufficient funds,2.0,2026-04-01 12:52:00,2026-04-01 13:21:00,pending,permanent,0,Wednesday,12,April,14,2026,29.0,123
TXN102436,C1933,25332.0,credit card,icici,68.0,card declined,0.0,2026-08-06 23:56:00,2026-01-05 19:38:00,success,permanent,0,Thursday,23,August,32,2026,-306978.0,-4
TXN102437,C2460,32907.0,debit card,hdfc,68.0,response timeout,3.0,2026-03-06 18:37:00,2026-03-06 18:42:00,success,permanent,0,Friday,18,March,10,2026,5.0,149
TXN102438,C3723,50105.0,debit card,bob,54.0,network error,1.0,2026-06-15 06:21:00,2026-06-15 06:35:00,success,permanent,0,Monday,6,June,25,2026,14.0,49
TXN102439,C1285,55597.0,upi,axis,96.0,card declined,0.0,2026-05-18 13:26:00,2026-01-05 19:38:00,success,permanent,0,Monday,13,May,21,2026,-191148.0,76
