transaction_id,customer_id,amount,payment_method,bank_name,response_code,response_message,retry_count,transaction_time,retry_time,final_status,failure_type,revenue_lost,transaction_time_year,transaction_time_month,transaction_time_day,transaction_time_dayofweek,transaction_time_hour,transaction_time_minute,transaction_time_quarter,transaction_time_week,transaction_time_is_weekend,transaction_time_is_month_start,transaction_time_is_month_end,days_since_first_txn,customer_name,customer_segment,customer_age,account_created_time,customer_txn_count,transaction_score,risk_tier,customer_total_value,customer_avg_transaction,customer_transaction_count,customer_transaction_std,customer_first_date,customer_last_date,calculated_fee,net_amount,calculated_discount,anomaly_flag,anomaly_severity,risk_level
TXN102412,C5596,26690.0,Credit Card,Axis Bank,96.0,insufficient funds,2.0,2026-04-28 04:43:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,28,1,4,43,2,18,0,0,0,0,Customer C5596,Bronze,34.0,2025-01-01,1,15.7939180698668,Low,26690.0,26690.0,1,,2026-04-28 04:43:00,2026-04-28 04:43:00,400.34999999999997,26690.0,0.0,Dip,1340952.8164383562,Critical
TXN102413,C6661,48925.0,Debit Card,HDFC Bank,8.0,approved,3.0,2026-12-01 05:40:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,1,1,5,40,4,49,0,1,0,0,Customer C6661,Silver,73.0,2025-01-01,1,29.205327971852224,Low,48925.0,48925.0,1,,2026-12-01 05:40:00,2026-12-01 05:40:00,978.5,46478.75,2446.25,Dip,1318717.8164383562,Critical
TXN102414,C7142,86617.0,Debit Card,Canara Bank,68.0,invalid amount,4.0,2026-10-18 23:54:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,18,6,23,54,4,42,1,0,0,26,Customer C7142,Bronze,36.0,2025-01-01,3,67.9398843930636,High,203301.0,67767.0,3,16379.57,2026-09-22 13:30:00,2026-10-18 23:54:00,1732.3400000000001,77955.3,8661.699999999997,Dip,1281025.8164383562,Critical
TXN102415,C6626,48296.0,UPI,Bank of Baroda,8.0,card declined,0.0,2026-10-09 09:33:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,9,4,9,33,4,41,0,0,0,51,,,,,3,44.825936164865546,Medium,179490.0,59830.0,3,18433.04,2026-08-19 07:50:00,2026-12-17 05:40:00,482.96000000000004,43466.4,4829.5999999999985,Dip,1319346.8164383562,Critical
TXN102416,C9787,50105.0,Net Banking,HDFC Bank,8.0,card declined,1.0,2026-05-07 06:31:00,2026-05-07 06:51,Success,Permanent,0.0,2026,5,7,3,6,31,2,19,0,0,0,113,Customer C9787,Silver,39.0,2025-01-01,5,61.91706458909274,High,285812.0,57162.4,5,34659.32,2026-01-13 10:52:00,2026-10-15 18:17:00,1252.625,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN102417,C9472,70535.0,Wallet,Bank of Baroda,96.0,expired card,2.0,2026-09-17 09:38:00,2026-09-17 09:44,Failed,Unknown,0.0,2026,9,17,3,9,38,3,38,0,0,0,0,Customer C9472,Silver,54.0,2025-01-01,2,50.239758733350094,Medium,149664.0,74832.0,2,6076.88,2026-09-17 09:38:00,2026-11-30 08:33:00,2116.0499999999997,70535.0,0.0,Dip,1297107.8164383562,Critical
TXN102418,C1423,50105.0,Wallet,Yes Bank,55.0,approved,4.0,2026-04-18 14:55:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,18,5,14,55,2,16,1,0,0,0,Customer C1423,Bronze,56.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-04-18 14:55:00,2026-04-18 14:55:00,1503.1499999999999,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN102419,C7999,59473.0,Wallet,Canara Bank,54.0,expired card,3.0,2026-02-04 00:24:00,2026-02-04 01:04,Success,Permanent,0.0,2026,2,4,2,0,24,1,6,0,0,0,6,Customer C7999,Bronze,20.0,2025-01-01,5,67.56752953003267,High,308299.0,61659.8,5,31347.77,2026-01-28 01:06:00,2026-08-11 23:10:00,1784.1899999999998,50552.049999999996,8920.950000000004,Dip,1308169.8164383562,Critical
TXN102420,C5249,30192.0,UPI,IndusInd Bank,68.0,card declined,2.0,2026-06-24 14:10:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,24,2,14,10,2,26,0,0,0,149,Customer C5249,Bronze,67.0,2025-01-01,2,25.906207589846698,Low,80297.0,40148.5,2,14080.62,2026-01-25 22:19:00,2026-06-24 14:10:00,301.92,28682.399999999998,1509.6000000000022,Dip,1337450.8164383562,Critical
TXN102421,C2750,22260.0,Wallet,ICICI Bank,68.0,network error,1.0,2026-02-03 03:16:00,2026-02-03 04:04,Failed,Unknown,0.0,2026,2,3,1,3,16,1,6,0,0,0,0,Customer C2750,Bronze,23.0,2025-01-01,3,29.121889922090983,Low,63815.0,21271.67,3,2404.97,2026-02-03 03:16:00,2026-07-21 11:59:00,667.8,20034.0,2226.0,Dip,1345382.8164383562,Critical
TXN102422,C5757,64464.0,Net Banking,Punjab National Bank,55.0,approved,3.0,2026-01-12 15:32:00,2026-01-05 19:38,Success,Permanent,0.0,2026,1,12,0,15,32,1,3,0,0,0,0,Customer C5757,Bronze,22.0,2025-01-01,4,62.57793415431012,High,292454.0,73113.5,4,11843.47,2026-01-12 15:32:00,2026-06-27 17:28:00,1611.6000000000001,61240.799999999996,3223.2000000000044,Dip,1303178.8164383562,Critical
TXN102423,C2967,37583.0,Credit Card,HDFC Bank,96.0,approved,3.0,2026-04-29 09:12:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,29,2,9,12,2,18,0,0,0,0,Customer C2967,Silver,47.0,2025-01-01,1,22.36421211359638,Low,37583.0,37583.0,1,,2026-04-29 09:12:00,2026-04-29 09:12:00,563.745,31945.55,5637.450000000001,Dip,1330059.8164383562,Critical
TXN102424,C5088,68819.0,UPI,Punjab National Bank,54.0,approved,3.0,2026-07-29 20:46:00,2026-07-29 21:37,Success,Permanent,0.0,2026,7,29,2,20,46,3,31,0,0,0,0,Customer C5088,Bronze,52.0,2025-01-01,2,49.20472480522744,Medium,147013.0,73506.5,2,6629.13,2026-07-29 20:46:00,2026-08-25 02:26:00,688.19,68819.0,0.0,Dip,1298823.8164383562,Critical
TXN102425,C5178,45108.0,Debit Card,Axis Bank,55.0,system error,3.0,2026-12-09 14:22:00,2026-12-09 15:07,Failed,Unknown,0.0,2026,12,9,2,14,22,4,50,0,0,0,4,Customer C5178,Bronze,50.0,2025-01-01,2,34.9030409650666,Medium,125130.0,62565.0,2,24687.93,2026-12-04 18:49:00,2026-12-09 14:22:00,902.16,40597.200000000004,4510.799999999996,Dip,1322534.8164383562,Critical
TXN102426,C8789,3831.0,Net Banking,HDFC Bank,12.0,approved,4.0,2026-06-13 04:38:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,13,5,4,38,2,24,1,0,0,0,Customer C8789,Bronze,74.0,2025-01-01,2,10.0061321940186,Low,36590.0,18295.0,2,20455.18,2026-06-13 04:38:00,2026-12-02 17:39:00,95.775,3639.45,191.55000000000018,Dip,1363811.8164383562,Critical
TXN102427,C3946,50449.0,Credit Card,Axis Bank,68.0,expired card,4.0,2026-06-22 14:23:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,22,0,14,23,2,26,0,0,0,0,Customer C3946,Gold,23.0,2025-01-01,2,38.12455390801709,Medium,139061.0,69530.5,2,26985.32,2026-06-22 14:23:00,2026-06-29 00:38:00,756.735,45404.1,5044.9000000000015,Dip,1317193.8164383562,Critical
TXN102428,C6394,38086.0,Wallet,Punjab National Bank,8.0,invalid amount,3.0,2026-09-25 18:32:00,2026-09-25 18:40,Success,Permanent,0.0,2026,9,25,4,18,32,3,39,0,0,0,0,Customer C6394,Bronze,46.0,2025-01-01,1,22.66760492586077,Low,38086.0,38086.0,1,,2026-09-25 18:32:00,2026-09-25 18:32:00,1142.58,34277.4,3808.5999999999985,Dip,1329556.8164383562,Critical
TXN102429,C8880,59118.0,Credit Card,HDFC Bank,0.0,expired card,1.0,2026-12-11 17:37:00,2026-12-11 18:06,Success,Permanent,0.0,2026,12,11,4,17,37,4,50,0,0,0,323,Customer C8880,Gold,67.0,2025-01-01,2,43.353405378235735,Medium,101797.0,50898.5,2,11624.13,2026-01-22 03:48:00,2026-12-11 17:37:00,886.77,59118.0,0.0,Dip,1308524.8164383562,Critical
TXN102430,C6075,52994.0,UPI,Axis Bank,8.0,expired card,2.0,2026-08-04 06:02:00,2026-08-04 06:57,Success,Permanent,0.0,2026,8,4,1,6,2,3,32,0,0,0,0,Customer C6075,Silver,69.0,2025-01-01,1,31.659612968082435,Medium,52994.0,52994.0,1,,2026-08-04 06:02:00,2026-08-04 06:02:00,529.94,45044.9,7949.0999999999985,Dip,1314648.8164383562,Critical
TXN102431,C8230,90279.0,UPI,Punjab National Bank,51.0,network error,4.0,2026-03-17 04:01:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,17,1,4,1,1,12,0,0,0,0,Customer C8230,Gold,71.0,2025-01-01,1,54.14868057300829,Medium,90279.0,90279.0,1,,2026-03-17 04:01:00,2026-03-17 04:01:00,902.79,81251.1,9027.899999999994,Dip,1277363.8164383562,Critical
TXN102432,C2531,95020.0,Debit Card,IndusInd Bank,68.0,insufficient funds,3.0,2026-05-28 07:33:00,2026-05-28 08:11,Success,Permanent,0.0,2026,5,28,3,7,33,2,22,0,0,0,2,Customer C2531,Bronze,39.0,2025-01-01,4,81.00829354109072,High,294766.0,73691.5,4,16593.96,2026-05-25 08:15:00,2026-12-26 21:07:00,1900.4,80767.0,14253.0,Dip,1272622.8164383562,Critical
TXN102433,C3990,38038.0,UPI,Punjab National Bank,8.0,insufficient funds,1.0,2026-05-30 14:32:00,2026-05-30 15:08,Success,Permanent,0.0,2026,5,30,5,14,32,2,22,1,0,0,0,Customer C3990,Bronze,22.0,2025-01-01,3,38.63865292787133,Medium,157706.0,52568.67,3,33506.81,2026-05-30 14:32:00,2026-12-10 00:32:00,380.38,34234.200000000004,3803.7999999999956,Dip,1329604.8164383562,Critical
TXN102434,C8155,23886.0,Wallet,Yes Bank,12.0,invalid amount,4.0,2026-07-13 02:33:00,2026-07-13 02:44,Success,Permanent,0.0,2026,7,13,0,2,33,3,29,0,0,0,0,Customer C8155,Silver,31.0,2025-01-01,1,14.102638853983413,Low,23886.0,23886.0,1,,2026-07-13 02:33:00,2026-07-13 02:33:00,716.5799999999999,20303.1,3582.9000000000015,Dip,1343756.8164383562,Critical
TXN102435,C5493,99841.0,Credit Card,IndusInd Bank,55.0,insufficient funds,2.0,2026-04-01 12:52:00,2026-04-01 13:21,Pending,Permanent,0.0,2026,4,1,2,12,52,2,14,0,1,0,33,Customer C5493,Bronze,29.0,2025-01-01,4,83.91615983915557,High,318106.0,79526.5,4,22619.91,2026-02-26 16:32:00,2026-07-06 02:23:00,1497.615,94848.95,4992.050000000003,Dip,1267801.8164383562,Critical
TXN102436,C1933,25332.0,Credit Card,ICICI Bank,68.0,card declined,0.0,2026-08-06 23:56:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,6,3,23,56,3,32,0,0,0,119,Customer C1933,Gold,22.0,2025-01-01,2,22.97481779341543,Low,64855.0,32427.5,2,10034.55,2026-04-09 12:13:00,2026-08-06 23:56:00,379.97999999999996,24065.399999999998,1266.6000000000022,Dip,1342310.8164383562,Critical
TXN102437,C2460,32907.0,Debit Card,HDFC Bank,68.0,response timeout,3.0,2026-03-06 18:37:00,2026-03-06 18:42,Success,Permanent,0.0,2026,3,6,4,18,37,1,10,0,0,0,0,Customer C2460,Gold,45.0,2025-01-01,4,43.543804976124655,Medium,220985.0,55246.25,4,41566.06,2026-03-06 18:37:00,2026-10-26 07:32:00,658.14,32907.0,0.0,Dip,1334735.8164383562,Critical
TXN102438,C3723,50105.0,Debit Card,Bank of Baroda,54.0,network error,1.0,2026-06-15 06:21:00,2026-06-15 06:35,Success,Permanent,0.0,2026,6,15,0,6,21,2,25,0,0,0,27,Customer C3723,Bronze,52.0,2025-01-01,2,37.91706458909274,Medium,100210.0,50105.0,2,0.0,2026-05-19 01:16:00,2026-06-15 06:21:00,1002.1,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN102439,C1285,55597.0,UPI,Axis Bank,96.0,card declined,0.0,2026-05-18 13:26:00,2026-01-05 19:38,Success,Permanent,0.0,2026,5,18,0,13,26,2,21,0,0,0,59,Customer C1285,Bronze,25.0,2025-01-01,2,41.22965569238502,Medium,65466.0,32733.0,2,32334.58,2026-03-20 10:11:00,2026-05-18 13:26:00,555.97,52817.149999999994,2779.850000000006,Dip,1312045.8164383562,Critical
TXN102440,C1264,50105.0,UPI,Yes Bank,54.0,response timeout,3.0,2026-05-05 09:01:00,2026-01-05 19:38,Success,Permanent,0.0,2026,5,5,1,9,1,2,19,0,0,0,0,Customer C1264,Silver,33.0,2025-01-01,3,45.91706458909274,Medium,167069.0,55689.67,3,17294.05,2026-05-05 09:01:00,2026-10-16 12:44:00,501.05,50105.0,0.0,Dip,1317537.8164383562,Critical
TXN102441,C7816,95461.0,Credit Card,ICICI Bank,12.0,expired card,0.0,2026-07-05 18:49:00,2026-01-05 19:38,Success,Permanent,0.0,2026,7,5,6,18,49,3,27,1,0,0,0,Customer C7816,Silver,45.0,2025-01-01,1,57.27429002261874,Medium,95461.0,95461.0,1,,2026-07-05 18:49:00,2026-07-05 18:49:00,1431.915,95461.0,0.0,Dip,1272181.8164383562,Critical
TXN102442,C2762,29575.0,Credit Card,Axis Bank,51.0,approved,2.0,2026-09-01 10:46:00,2026-09-01 11:42,Success,Permanent,0.0,2026,9,1,1,10,46,3,36,0,1,0,0,Customer C2762,Silver,26.0,2025-01-01,2,25.53405378235738,Low,101502.0,50751.0,2,29947.39,2026-09-01 10:46:00,2026-11-16 10:36:00,443.625,26617.5,2957.5,Dip,1338067.8164383562,Critical
TXN102443,C1040,84717.0,Debit Card,Yes Bank,68.0,approved,2.0,2026-11-09 14:32:00,2026-11-09 15:25,Success,Permanent,0.0,2026,11,9,0,14,32,4,46,0,0,0,0,Customer C1040,Bronze,47.0,2025-01-01,1,50.7938678059814,Medium,84717.0,84717.0,1,,2026-11-09 14:32:00,2026-11-09 14:32:00,1694.3400000000001,84717.0,0.0,Dip,1282925.8164383562,Critical
TXN102444,C6827,8969.0,UPI,Axis Bank,54.0,network error,2.0,2026-02-13 08:17:00,2026-01-05 19:38,Success,Permanent,0.0,2026,2,13,4,8,17,1,7,0,0,0,8,Customer C6827,Bronze,67.0,2025-01-01,3,21.105202312138733,Low,122143.0,40714.33,3,37891.72,2026-02-04 21:20:00,2026-06-30 01:43:00,89.69,7623.65,1345.3500000000004,Dip,1358673.8164383562,Critical
TXN102445,C9259,82238.0,Wallet,HDFC Bank,54.0,system error,0.0,2026-10-12 16:29:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,12,0,16,29,4,42,0,0,0,0,Customer C9259,Bronze,43.0,2025-01-01,1,49.29861774315154,Medium,82238.0,82238.0,1,,2026-10-12 16:29:00,2026-10-12 16:29:00,2467.14,69902.3,12335.699999999997,Dip,1285404.8164383562,Critical
TXN102446,C1987,40099.0,Net Banking,Yes Bank,54.0,approved,2.0,2026-01-03 14:48:00,2026-01-03 15:24,Success,Permanent,0.0,2026,1,3,5,14,48,1,1,1,0,0,0,Customer C1987,Bronze,57.0,2025-01-01,3,39.8817793415431,Medium,94815.0,31605.0,3,24180.08,2026-01-03 14:48:00,2026-09-01 04:23:00,1002.475,34084.15,6014.8499999999985,Dip,1327543.8164383562,Critical
TXN102447,C8804,76418.0,Net Banking,HDFC Bank,8.0,insufficient funds,4.0,2026-08-03 01:45:00,2026-08-03 02:25,Success,Permanent,0.0,2026,8,3,0,1,45,3,32,0,0,0,203,Customer C8804,Gold,67.0,2025-01-01,4,69.78818798693138,High,238284.0,59571.0,4,18051.27,2026-01-11 09:26:00,2026-11-24 11:11:00,1910.45,76418.0,0.0,Dip,1291224.8164383562,Critical
TXN102448,C8789,32759.0,Wallet,Punjab National Bank,55.0,system error,2.0,2026-12-02 17:39:00,2026-12-02 18:11,Success,Permanent,0.0,2026,12,2,2,17,39,4,49,0,0,0,172,Customer C8789,Bronze,74.0,2025-01-01,2,27.4545363156572,Low,36590.0,18295.0,2,20455.18,2026-06-13 04:38:00,2026-12-02 17:39:00,982.77,31121.05,1637.9500000000007,Dip,1334883.8164383562,Critical
TXN102449,C6717,85727.0,Net Banking,Yes Bank,96.0,approved,3.0,2026-03-21 13:37:00,2026-01-05 19:38,Pending,Permanent,0.0,2026,3,21,5,13,37,1,12,1,0,0,0,Customer C6717,Bronze,24.0,2025-01-01,1,51.4030660970093,Medium,85727.0,85727.0,1,,2026-03-21 13:37:00,2026-03-21 13:37:00,2143.175,81440.65,4286.350000000006,Dip,1281915.8164383562,Critical
TXN102450,C4198,27756.0,Wallet,Yes Bank,0.0,system error,4.0,2026-05-28 16:27:00,2026-05-28 16:46,Success,Permanent,0.0,2026,5,28,3,16,27,2,22,0,0,0,0,Customer C4198,Bronze,56.0,2025-01-01,1,16.436893691882382,Low,27756.0,27756.0,1,,2026-05-28 16:27:00,2026-05-28 16:27:00,832.68,24980.4,2775.5999999999985,Dip,1339886.8164383562,Critical
TXN102451,C6374,5338.0,Net Banking,Canara Bank,96.0,invalid amount,2.0,2026-06-03 23:38:00,2026-06-04 00:34,Success,Permanent,0.0,2026,6,3,2,23,38,2,23,0,0,0,9,Customer C6374,Gold,48.0,2025-01-01,4,26.9151042975622,Low,175903.0,43975.75,4,40726.75,2026-05-25 09:28:00,2026-12-30 22:02:00,133.45000000000002,4804.2,533.8000000000002,Dip,1362304.8164383562,Critical
TXN102452,C5790,3634.0,Credit Card,HDFC Bank,12.0,system error,1.0,2026-06-25 05:52:00,2026-06-25 06:08,Success,Permanent,0.0,2026,6,25,3,5,52,2,26,0,0,0,50,Customer C5790,Silver,31.0,2025-01-01,2,9.887308368936921,Low,36553.0,18276.5,2,20707.62,2026-05-05 07:57:00,2026-06-25 05:52:00,54.51,3270.6,363.4000000000001,Dip,1364008.8164383562,Critical
TXN102453,C8183,77592.0,Net Banking,HDFC Bank,96.0,card declined,3.0,2026-04-24 15:32:00,2026-04-24 16:15,Success,Permanent,0.0,2026,4,24,4,15,32,2,17,0,0,0,0,Customer C8183,Bronze,41.0,2025-01-01,2,54.49630560442322,Medium,159551.0,79775.5,2,3087.94,2026-04-24 15:32:00,2026-12-02 08:29:00,1939.8000000000002,65953.2,11638.800000000003,Dip,1290050.8164383562,Critical
TXN102454,C3524,94013.0,Wallet,Yes Bank,68.0,invalid amount,1.0,2026-01-12 13:38:00,2026-01-12 14:05,Success,Permanent,0.0,2026,1,12,0,13,38,1,3,0,0,0,0,Customer C3524,Bronze,22.0,2025-01-01,2,64.40090474993718,High,183307.0,91653.5,2,3336.84,2026-01-12 13:38:00,2026-08-24 13:51:00,2820.39,94013.0,0.0,Dip,1273629.8164383562,Critical
TXN102455,C3479,96602.0,Debit Card,Axis Bank,8.0,insufficient funds,2.0,2026-09-01 01:12:00,2026-09-01 01:46,Success,Permanent,0.0,2026,9,1,1,1,12,3,36,0,1,0,180,Customer C3479,Bronze,60.0,2025-01-01,2,65.96250314149283,High,156044.0,78022.0,2,26276.09,2026-03-04 21:37:00,2026-09-01 01:12:00,1932.04,82111.7,14490.300000000003,Dip,1271040.8164383562,Critical
TXN102456,C6154,82117.0,Credit Card,ICICI Bank,0.0,approved,4.0,2026-06-21 18:33:00,2026-06-21 19:26,Success,Permanent,0.0,2026,6,21,6,18,33,2,25,1,0,0,0,Customer C6154,Silver,52.0,2025-01-01,2,57.22563458155315,Medium,104642.0,52321.0,2,42137.91,2026-06-21 18:33:00,2026-07-09 01:04:00,1231.7549999999999,73905.3,8211.699999999997,Dip,1285525.8164383562,Critical
TXN102457,C1778,78318.0,Credit Card,HDFC Bank,54.0,approved,0.0,2026-12-01 03:46:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,1,1,3,46,4,49,0,1,0,319,Customer C1778,Bronze,43.0,2025-01-01,2,54.93420457401357,Medium,95564.0,47782.0,2,43184.43,2026-01-15 18:27:00,2026-12-01 03:46:00,1174.77,70486.2,7831.800000000003,Dip,1289324.8164383562,Critical
TXN102458,C2492,50105.0,Credit Card,Yes Bank,55.0,insufficient funds,0.0,2026-03-04 13:31:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,4,2,13,31,1,10,0,0,0,0,Customer C2492,Bronze,67.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-03-04 13:31:00,2026-03-04 13:31:00,751.5749999999999,50105.0,0.0,Dip,1317537.8164383562,Critical
TXN102459,C1660,16789.0,Credit Card,Canara Bank,51.0,card declined,2.0,2026-12-03 04:44:00,2026-12-03 05:23,Success,Permanent,0.0,2026,12,3,3,4,44,4,49,0,0,0,221,Customer C1660,Bronze,64.0,2025-01-01,3,25.821965317919076,Low,92210.0,30736.67,3,13316.75,2026-04-25 14:41:00,2026-12-03 04:44:00,251.83499999999998,16789.0,0.0,Dip,1350853.8164383562,Critical
TXN102460,C2348,97322.0,Wallet,Punjab National Bank,68.0,system error,2.0,2026-12-19 12:03:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,19,5,12,3,4,51,1,0,0,6,Customer C2348,Silver,69.0,2025-01-01,2,66.3967831113345,High,150469.0,75234.5,2,31236.44,2026-12-13 02:47:00,2026-12-19 12:03:00,2919.66,97322.0,0.0,Dip,1270320.8164383562,Critical
TXN102461,C8851,82548.0,Net Banking,Bank of Baroda,55.0,expired card,3.0,2026-09-08 12:56:00,2026-09-08 13:32,Success,Permanent,0.0,2026,9,8,1,12,56,3,37,0,0,0,0,Customer C8851,Silver,31.0,2025-01-01,2,57.48559939683338,Medium,123362.0,61681.0,2,29510.39,2026-09-07 18:55:00,2026-09-08 12:56:00,2063.7000000000003,70165.8,12382.199999999997,Dip,1285094.8164383562,Critical
TXN102462,C8156,21210.0,Wallet,Yes Bank,96.0,invalid amount,2.0,2026-12-26 23:08:00,2026-12-26 23:44,Success,Permanent,0.0,2026,12,26,5,23,8,4,52,1,0,0,174,Customer C8156,Silver,53.0,2025-01-01,2,20.48856496607188,Low,40772.0,20386.0,2,1165.31,2026-07-05 16:41:00,2026-12-26 23:08:00,636.3,21210.0,0.0,Dip,1346432.8164383562,Critical
TXN102463,C3044,15698.0,Credit Card,Axis Bank,0.0,card declined,1.0,2026-01-07 04:57:00,2026-01-07 05:47,Success,Permanent,0.0,2026,1,7,2,4,57,1,2,0,0,0,0,Customer C3044,Bronze,48.0,2025-01-01,4,33.16391053028399,Medium,114467.0,28616.75,4,14915.38,2026-01-07 04:57:00,2026-07-06 04:36:00,235.47,15698.0,0.0,Dip,1351944.8164383562,Critical
TXN102464,C8368,68438.0,Net Banking,Axis Bank,12.0,system error,1.0,2026-12-22 21:02:00,2026-12-22 21:07,Failed,Temporary,0.0,2026,12,22,1,21,2,4,52,0,0,0,265,Customer C8368,Bronze,45.0,2025-01-01,4,64.97491832118622,High,292032.0,73008.0,4,22774.21,2026-03-31 23:27:00,2026-12-22 21:02:00,1710.95,68438.0,0.0,Dip,1299204.8164383562,Critical
TXN102465,C4516,94503.0,Wallet,ICICI Bank,55.0,response timeout,2.0,2026-03-13 03:42:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,13,4,3,42,1,11,0,0,0,6,Customer C4516,Bronze,44.0,2025-01-01,3,72.69645639607943,High,126641.0,42213.67,3,45318.2,2026-03-06 20:43:00,2026-10-29 00:24:00,2835.0899999999997,94503.0,0.0,Dip,1273139.8164383562,Critical
TXN102466,C5577,65970.0,Wallet,HDFC Bank,68.0,invalid amount,2.0,2026-06-19 01:52:00,2026-06-19 02:23,Success,Permanent,0.0,2026,6,19,4,1,52,2,25,0,0,0,0,Customer C5577,Bronze,41.0,2025-01-01,1,39.48630309122895,Medium,65970.0,65970.0,1,,2026-06-19 01:52:00,2026-06-19 01:52:00,1979.1,62671.5,3298.5,Dip,1301672.8164383562,Critical
TXN102467,C1727,84554.0,Credit Card,Axis Bank,55.0,insufficient funds,2.0,2026-10-29 07:05:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,29,3,7,5,4,44,0,0,0,252,Customer C1727,Silver,57.0,2025-01-01,2,58.69555164614224,Medium,172149.0,86074.5,2,2150.31,2026-02-19 04:52:00,2026-10-29 07:05:00,1268.31,71870.9,12683.100000000006,Dip,1283088.8164383562,Critical
TXN102468,C8468,94972.0,Debit Card,Canara Bank,51.0,invalid amount,3.0,2026-02-26 21:02:00,2026-02-26 21:07,Success,Permanent,0.0,2026,2,26,3,21,2,1,9,0,0,0,0,Customer C8468,Silver,46.0,2025-01-01,2,64.97934154310127,High,97166.0,48583.0,2,65603.95,2026-02-26 21:02:00,2026-10-25 01:27:00,1899.44,94972.0,0.0,Dip,1272670.8164383562,Critical
TXN102469,C1342,51931.0,UPI,Canara Bank,55.0,insufficient funds,2.0,2026-01-17 09:23:00,2026-01-17 10:16,Success,Permanent,0.0,2026,1,17,5,9,23,1,3,1,0,0,0,Customer C1342,Bronze,70.0,2025-01-01,1,31.018446845941188,Medium,51931.0,51931.0,1,,2026-01-17 09:23:00,2026-01-17 09:23:00,519.3100000000001,46737.9,5193.0999999999985,Dip,1315711.8164383562,Critical
TXN102470,C2447,11186.0,Credit Card,Canara Bank,0.0,approved,1.0,2026-08-27 07:38:00,2026-08-27 07:46,Success,Permanent,0.0,2026,8,27,3,7,38,3,35,0,0,0,124,Customer C2447,Gold,62.0,2025-01-01,4,30.442422719276195,Medium,194022.0,48505.5,4,41440.93,2026-04-25 01:52:00,2026-10-01 18:01:00,167.79,9508.1,1677.8999999999996,Dip,1356456.8164383562,Critical
TXN102471,C7581,48716.0,Credit Card,Bank of Baroda,96.0,approved,0.0,2026-06-05 06:44:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,5,4,6,44,2,23,0,0,0,135,Customer C7581,Silver,39.0,2025-01-01,2,37.07926614727319,Medium,141136.0,70568.0,2,30903.39,2026-01-20 20:38:00,2026-06-05 06:44:00,730.74,46280.2,2435.800000000003,Dip,1318926.8164383562,Critical
TXN102472,C7317,22173.0,Credit Card,IndusInd Bank,51.0,card declined,1.0,2026-04-04 03:17:00,2026-04-04 03:32,Success,Permanent,0.0,2026,4,4,5,3,17,2,14,1,0,0,0,Customer C7317,Gold,25.0,2025-01-01,1,13.069414425735108,Low,22173.0,22173.0,1,,2026-04-04 03:17:00,2026-04-04 03:17:00,332.59499999999997,21064.35,1108.6500000000015,Dip,1345469.8164383562,Critical
TXN102473,C1526,89136.0,Net Banking,Axis Bank,68.0,approved,0.0,2026-10-22 02:45:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,22,3,2,45,4,43,0,0,0,276,Customer C1526,Bronze,18.0,2025-01-01,3,69.45926112088465,High,190593.0,63531.0,3,33529.98,2026-01-18 23:52:00,2026-10-22 02:45:00,2228.4,80222.40000000001,8913.599999999991,Dip,1278506.8164383562,Critical
TXN102474,C7748,19822.0,Net Banking,Axis Bank,8.0,approved,1.0,2026-11-17 00:15:00,2026-11-17 00:55,Success,Permanent,0.0,2026,11,17,1,0,15,4,47,0,0,0,311,Customer C7748,Bronze,34.0,2025-01-01,3,27.651369690877107,Low,74960.0,24986.67,3,22975.57,2026-01-09 18:23:00,2026-11-17 00:15:00,495.55,19822.0,0.0,Dip,1347820.8164383562,Critical
TXN102475,C1405,13193.0,Credit Card,Canara Bank,51.0,network error,1.0,2026-02-15 07:54:00,2026-02-15 08:34,Success,Permanent,0.0,2026,2,15,6,7,54,1,7,1,0,0,0,Customer C1405,Silver,32.0,2025-01-01,1,7.6529781352098505,Low,13193.0,13193.0,1,,2026-02-15 07:54:00,2026-02-15 07:54:00,197.89499999999998,12533.349999999999,659.6500000000015,Dip,1354449.8164383562,Critical
