Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost
TXN101854,C7721,68199.0,Wallet,ICICI,12.0,Invalid Amount,2.0,2026-11-02 03:23,2026-11-02 03:25,Success,No Failure,0
TXN101855,C8002,83173.0,Debit Card,Axis,8.0,Expired Card,0.0,2026-03-01 12:40,,Success,No Failure,0
TXN101856,C5225,2368.0,Net Banking,Axis,0.0,Invalid Amount,3.0,2026-11-16 13:19,2026-11-16 13:47,Success,No Failure,0
TXN101857,C3978,51165.0,Wallet,Yes Bank,0.0,Network Error,3.0,2026-12-08 11:02,2026-12-08 11:12,Success,No Failure,0
TXN101858,C8373,20228.0,Credit Card,Yes Bank,55.0,Response Timeout,2.0,2026-08-12 04:31,2026-08-12 05:19,Success,No Failure,0
TXN101859,C6907,50105.0,Wallet,Canara,8.0,Card Declined,2.0,2026-11-28 22:03,2026-11-28 22:33,Failed,Permanent,0
TXN101860,C7097,88821.0,Credit Card,HDFC,8.0,Network Error,4.0,2026-03-10 05:44,2026-03-10 06:14,Failed,Unknown,0
TXN101861,C6656,5780.0,Net Banking,Axis,54.0,Response Timeout,0.0,2026-01-09 08:28,,Success,No Failure,0
TXN101862,C9984,93224.0,Debit Card,Canara,51.0,Expired Card,3.0,2026-02-26 16:18,2026-02-26 16:31,Success,No Failure,0
TXN101863,C5259,80124.0,UPI,Canara,12.0,Approved,4.0,2026-11-18 21:14,2026-11-18 21:59,Success,No Failure,0
TXN101864,C9286,55590.0,Debit Card,Canara,55.0,Approved,1.0,2026-08-21 01:13,2026-08-21 01:19,Success,No Failure,0
TXN101865,C6901,46954.0,Net Banking,IndusInd,96.0,Response Timeout,4.0,2026-08-28 06:48,2026-08-28 07:41,Success,No Failure,0
TXN101866,C5917,78214.0,Credit Card,Axis,68.0,Card Declined,3.0,2026-03-31 13:11,2026-03-31 13:39,Success,No Failure,0
TXN101867,C9429,93054.0,Net Banking,BOB,54.0,Approved,0.0,2026-08-22 03:11,,Success,No Failure,0
TXN101868,C3530,69581.0,Credit Card,IndusInd,12.0,Network Error,4.0,2026-04-07 22:12,2026-04-07 22:49,Success,No Failure,0
TXN101869,C2960,16648.0,UPI,IndusInd,8.0,Approved,3.0,2026-05-02 04:39,2026-05-02 05:03,Success,No Failure,0
TXN101870,C8045,83845.0,Credit Card,Axis,55.0,Invalid Amount,4.0,2026-08-08 01:53,2026-08-08 02:25,Success,No Failure,0
TXN101871,C2048,8629.0,Net Banking,ICICI,54.0,Card Declined,1.0,2026-12-27 18:53,2026-12-27 19:24,Success,No Failure,0
TXN101872,C6772,943.0,Credit Card,BOB,54.0,Expired Card,4.0,2026-08-26 02:20,2026-08-26 02:50,Success,No Failure,0
TXN101873,C3529,21553.0,Net Banking,ICICI,54.0,Approved,1.0,2026-04-23 15:23,2026-04-23 15:35,Success,No Failure,0
TXN101874,C3964,37704.0,Wallet,HDFC,12.0,Approved,4.0,2026-05-02 18:15,2026-05-02 18:35,Success,No Failure,0
TXN101875,C8137,94249.0,Debit Card,ICICI,96.0,Approved,0.0,2026-04-04 09:55,,Success,No Failure,0
TXN101876,C1963,16785.0,Net Banking,IndusInd,51.0,Invalid Amount,3.0,2026-05-25 19:47,2026-05-25 19:57,Success,No Failure,0
TXN101877,C1536,14444.0,Wallet,Axis,12.0,Invalid Amount,2.0,2026-04-10 23:15,2026-04-10 23:31,Success,No Failure,0
TXN101878,C8340,96061.0,Wallet,Axis,8.0,Insufficient Funds,1.0,2026-01-20 19:54,2026-01-20 20:22,Success,No Failure,0
TXN101879,C8179,3453.0,UPI,Canara,0.0,Invalid Amount,4.0,2026-01-26 23:47,2026-01-27 00:03,Success,No Failure,0
TXN101880,C8967,77422.0,Credit Card,Axis,0.0,Insufficient Funds,0.0,2026-01-22 19:31,,Success,No Failure,0
TXN101881,C9734,70718.0,Credit Card,Axis,51.0,Response Timeout,1.0,2026-01-29 15:22,2026-01-29 15:43,Success,No Failure,0
TXN101882,C1845,11654.0,Wallet,Axis,51.0,Card Declined,4.0,2026-11-09 01:11,2026-11-09 01:55,Success,No Failure,0
TXN101883,C6777,89029.0,Credit Card,HDFC,51.0,System Error,3.0,2026-12-05 16:38,2026-12-05 17:04,Success,No Failure,0
TXN101884,C4036,38193.0,Credit Card,HDFC,51.0,System Error,4.0,2026-03-27 09:55,2026-03-27 10:15,Success,No Failure,0
TXN101885,C6947,89670.0,Debit Card,BOB,55.0,Invalid Amount,1.0,2026-03-23 04:00,2026-03-23 04:28,Success,No Failure,0
TXN101886,C3494,45611.0,Debit Card,BOB,8.0,System Error,1.0,2026-08-06 17:12,2026-08-06 17:28,Success,No Failure,0
TXN101887,C3719,95753.0,Net Banking,HDFC,54.0,Approved,4.0,2026-08-19 06:45,2026-08-19 07:31,Success,No Failure,0
TXN101888,C2884,17405.0,UPI,Axis,68.0,Response Timeout,2.0,2026-05-20 19:05,2026-05-20 19:35,Success,No Failure,0
TXN101889,C5349,26734.0,Credit Card,Yes Bank,96.0,Approved,0.0,2026-05-10 08:32,,Success,No Failure,0
TXN101890,C6179,33073.0,Credit Card,BOB,12.0,Invalid Amount,3.0,2026-05-09 10:58,2026-05-09 11:36,Success,No Failure,0
TXN101891,C7610,50105.0,Debit Card,Axis,54.0,System Error,0.0,2026-10-05 03:20,,Pending,Permanent,0
TXN101892,C7430,11830.0,Net Banking,PNB,12.0,Approved,3.0,2026-10-12 19:04,2026-10-12 20:00,Success,No Failure,0
TXN101893,C8154,73053.0,UPI,ICICI,55.0,Insufficient Funds,2.0,2026-02-20 10:53,2026-02-20 11:21,Success,No Failure,0
TXN101894,C7488,84037.0,UPI,IndusInd,96.0,Card Declined,0.0,2026-04-07 17:21,,Success,No Failure,0
TXN101895,C5737,38792.0,Wallet,Axis,51.0,Insufficient Funds,1.0,2026-04-18 08:36,2026-04-18 08:40,Success,No Failure,0
TXN101896,C7525,23789.0,Net Banking,ICICI,8.0,Card Declined,0.0,2026-05-26 20:05,,Success,No Failure,0
TXN101897,C4850,91195.0,UPI,PNB,68.0,Approved,1.0,2026-01-02 14:45,2026-01-02 15:29,Success,No Failure,0
TXN101898,C1689,71315.0,Debit Card,BOB,96.0,Card Declined,4.0,2026-05-19 10:25,2026-05-19 11:00,Success,No Failure,0
TXN101899,C6175,59400.0,Credit Card,Axis,96.0,System Error,4.0,2026-08-07 10:22,2026-08-07 10:30,Success,No Failure,0
TXN101900,C9648,45666.0,UPI,Axis,0.0,Response Timeout,3.0,2026-05-16 21:45,2026-05-16 22:30,Failed,Unknown,0
TXN101901,C6078,33550.0,Credit Card,BOB,51.0,Expired Card,4.0,2026-10-09 00:44,2026-10-09 01:43,Success,No Failure,0
TXN101902,C6448,98575.0,Credit Card,Axis,51.0,Card Declined,2.0,2026-11-15 23:52,2026-11-16 00:22,Success,No Failure,0
TXN101903,C2179,50105.0,Net Banking,ICICI,51.0,Card Declined,1.0,2026-10-24 10:07,2026-10-24 10:10,Success,No Failure,0
TXN101904,C7406,50105.0,Credit Card,Axis,0.0,Invalid Amount,3.0,2026-01-30 14:17,2026-01-30 14:47,Success,No Failure,0
TXN101905,C9591,57061.0,Credit Card,IndusInd,0.0,Invalid Amount,0.0,2026-06-02 14:59,,Success,No Failure,0
TXN101906,C7907,87909.0,Net Banking,BOB,54.0,Expired Card,2.0,2026-04-26 15:50,2026-04-26 16:14,Success,No Failure,0
TXN101907,C9800,1793.0,UPI,BOB,51.0,Response Timeout,3.0,2026-11-25 17:31,2026-11-25 17:43,Failed,Unknown,0
TXN101908,C2638,49712.0,UPI,PNB,54.0,Insufficient Funds,0.0,2026-09-03 14:41,,Failed,Unknown,0
TXN101909,C6671,13059.0,UPI,ICICI,96.0,Approved,4.0,2026-03-29 18:09,2026-03-29 18:22,Success,No Failure,0
TXN101910,C7928,39544.0,Wallet,Axis,54.0,Approved,3.0,2026-03-23 14:29,2026-03-23 14:55,Success,No Failure,0
TXN101911,C2382,74009.0,Wallet,Axis,12.0,Network Error,3.0,2026-06-24 17:33,2026-06-24 17:41,Success,No Failure,0
TXN101912,C2403,537.0,Net Banking,Axis,55.0,Approved,2.0,2026-02-08 12:41,2026-02-08 13:19,Failed,Unknown,0
TXN101913,C4292,50105.0,Credit Card,ICICI,68.0,Approved,3.0,2026-04-26 22:44,2026-04-26 23:13,Failed,Unknown,0
TXN101914,C1419,49003.0,Wallet,ICICI,8.0,Insufficient Funds,2.0,2026-10-05 19:04,2026-10-05 19:47,Success,No Failure,0
TXN101915,C5517,33741.0,UPI,Axis,51.0,Insufficient Funds,2.0,2026-05-14 02:31,2026-05-14 03:16,Failed,Temporary,0
TXN101916,C4302,96671.0,Credit Card,ICICI,54.0,Network Error,1.0,2026-03-15 07:54,2026-03-15 08:48,Success,No Failure,0
TXN101917,C8857,50105.0,Debit Card,Axis,0.0,Expired Card,1.0,2026-01-20 17:33,2026-01-20 18:16,Success,No Failure,0
TXN101918,C8870,27690.0,Debit Card,Axis,96.0,Approved,1.0,2026-12-04 01:12,2026-12-04 01:53,Success,No Failure,0
TXN101919,C6693,25160.0,UPI,Canara,12.0,Insufficient Funds,3.0,2026-02-25 13:59,2026-02-25 14:17,Success,No Failure,0
TXN101920,C1767,3174.0,Credit Card,Canara,0.0,Approved,0.0,2026-10-30 11:11,,Success,No Failure,0
TXN101921,C3044,23320.0,UPI,Axis,51.0,System Error,1.0,2026-04-18 22:17,2026-04-18 22:23,Success,No Failure,0
TXN101922,C2549,50105.0,Wallet,Axis,12.0,Expired Card,0.0,2026-02-16 05:39,,Success,No Failure,0
TXN101923,C7140,2576.0,Net Banking,HDFC,0.0,Approved,2.0,2026-06-22 02:50,2026-06-22 03:20,Success,No Failure,0
TXN101924,C4716,52842.0,Net Banking,Canara,51.0,Response Timeout,3.0,2026-11-10 18:30,2026-11-10 18:40,Success,No Failure,0
TXN101925,C5481,32906.0,Wallet,IndusInd,8.0,Approved,3.0,2026-04-20 21:08,2026-04-20 21:36,Failed,Unknown,0
TXN101926,C8898,91820.0,Net Banking,Axis,51.0,Expired Card,1.0,2026-02-03 09:18,2026-02-03 09:28,Success,No Failure,0
TXN101927,C7548,23716.0,Debit Card,Yes Bank,55.0,Invalid Amount,2.0,2026-09-07 07:18,2026-09-07 07:21,Success,No Failure,0
TXN101928,C3293,50105.0,UPI,Canara,68.0,Network Error,2.0,2026-03-17 03:24,2026-03-17 03:50,Success,No Failure,0
TXN101929,C5837,91127.0,Net Banking,Axis,0.0,System Error,0.0,2026-03-02 19:05,,Success,No Failure,0
TXN101930,C8758,89523.0,Wallet,BOB,0.0,System Error,3.0,2026-01-14 06:28,2026-01-14 06:58,Success,No Failure,0
TXN101931,C7793,34200.0,Debit Card,IndusInd,68.0,Approved,0.0,2026-08-06 01:38,,Success,No Failure,0
TXN101932,C8638,16077.0,Debit Card,Axis,55.0,Expired Card,0.0,2026-02-05 22:50,,Success,No Failure,0
TXN101933,C8993,15515.0,Wallet,Canara,8.0,Insufficient Funds,1.0,2026-03-16 11:16,2026-03-16 11:54,Success,No Failure,0
TXN101934,C7007,92240.0,Credit Card,Axis,12.0,Approved,4.0,2026-04-17 08:22,2026-04-17 08:52,Success,No Failure,0
TXN101935,C6542,21736.0,Net Banking,ICICI,51.0,Approved,0.0,2026-06-08 17:52,,Success,No Failure,0
TXN101936,C7356,50105.0,Debit Card,Canara,51.0,System Error,2.0,2026-09-01 22:49,2026-09-01 23:19,Success,No Failure,0
TXN101937,C9433,50105.0,Credit Card,PNB,51.0,Network Error,3.0,2026-01-08 22:10,2026-01-08 22:51,Success,No Failure,0
TXN101938,C8380,42869.0,Net Banking,Canara,68.0,Invalid Amount,4.0,2026-08-11 18:21,2026-08-11 18:44,Success,No Failure,0
TXN101939,C3385,26406.0,Credit Card,BOB,96.0,Response Timeout,3.0,2026-06-18 16:48,2026-06-18 17:42,Success,No Failure,0
TXN101940,C5268,15378.0,UPI,ICICI,96.0,Invalid Amount,1.0,2026-07-04 16:16,2026-07-04 16:17,Success,No Failure,0
TXN101941,C1671,9645.0,Credit Card,Axis,55.0,System Error,2.0,2026-04-18 01:34,2026-04-18 02:29,Success,No Failure,0
TXN101942,C1163,3302.0,Wallet,Axis,8.0,Insufficient Funds,0.0,2026-09-24 19:59,,Success,No Failure,0
TXN101943,C9656,57853.0,Net Banking,IndusInd,0.0,Invalid Amount,2.0,2026-01-04 02:07,2026-01-04 02:51,Success,No Failure,0
TXN101944,C5592,93221.0,Net Banking,Canara,12.0,Card Declined,0.0,2026-09-01 03:35,,Success,No Failure,0
TXN101945,C5795,50105.0,Debit Card,Yes Bank,51.0,Card Declined,2.0,2026-10-26 18:19,2026-10-26 18:49,Success,No Failure,0
TXN101946,C5798,52689.0,Net Banking,Axis,54.0,Response Timeout,4.0,2026-01-05 17:21,2026-01-05 17:33,Success,No Failure,0
TXN101947,C7036,68785.0,Net Banking,Axis,96.0,System Error,4.0,2026-01-26 17:09,2026-01-26 17:39,Success,No Failure,0
TXN101948,C3355,43449.0,Net Banking,ICICI,55.0,System Error,0.0,2026-03-29 19:35,,Failed,Temporary,0
TXN101949,C6887,79531.0,Net Banking,BOB,68.0,Approved,4.0,2026-03-02 22:24,2026-03-02 22:50,Failed,Unknown,0
TXN101950,C8961,96114.0,Wallet,Canara,54.0,Network Error,0.0,2026-08-22 14:38,,Success,No Failure,0
TXN101951,C6827,30511.0,Wallet,Axis,96.0,Card Declined,0.0,2026-06-30 01:43,,Success,No Failure,0
TXN101952,C9737,11460.0,Wallet,Axis,12.0,System Error,2.0,2026-05-24 14:43,2026-05-24 15:13,Success,No Failure,0
TXN101953,C5719,59420.0,Credit Card,Yes Bank,0.0,System Error,4.0,2026-07-21 17:05,2026-07-21 17:27,Success,No Failure,0
TXN101954,C1593,64460.0,Credit Card,Yes Bank,55.0,Expired Card,4.0,2026-08-26 04:43,2026-08-26 05:13,Success,No Failure,0
TXN101955,C5839,33128.0,Net Banking,HDFC,68.0,Network Error,1.0,2026-09-07 14:40,2026-09-07 15:19,Success,No Failure,0
TXN101956,C8394,47952.0,Net Banking,HDFC,55.0,Expired Card,2.0,2026-02-14 01:48,2026-02-14 02:34,Success,No Failure,0
TXN101957,C4493,50105.0,Credit Card,Axis,54.0,Approved,4.0,2026-04-12 18:53,2026-04-12 18:56,Success,No Failure,0
TXN101958,C7164,28449.0,Credit Card,Axis,0.0,Response Timeout,3.0,2026-03-28 10:44,2026-03-28 11:25,Success,No Failure,0
TXN101959,C3672,22532.0,Debit Card,Axis,68.0,Response Timeout,4.0,2026-05-14 21:47,2026-05-14 22:05,Success,No Failure,0
TXN101960,C5200,82493.0,Wallet,Axis,68.0,Approved,4.0,2026-02-28 16:33,2026-02-28 17:02,Success,No Failure,0
TXN101961,C1016,12803.0,Net Banking,BOB,68.0,Expired Card,2.0,2026-12-13 21:34,2026-12-13 22:30,Pending,Permanent,0
TXN101962,C4191,81164.0,Credit Card,Axis,8.0,Card Declined,1.0,2026-07-30 01:43,2026-07-30 02:18,Success,No Failure,0
TXN101963,C1392,97680.0,Debit Card,Yes Bank,8.0,Expired Card,2.0,2026-01-20 12:32,2026-01-20 13:02,Success,No Failure,0
TXN101964,C9616,7161.0,Wallet,PNB,96.0,Approved,4.0,2026-03-22 07:55,2026-03-22 08:24,Failed,Permanent,7161
TXN101965,C7272,35700.0,Credit Card,BOB,54.0,Invalid Amount,0.0,2026-04-15 23:01,,Success,No Failure,0
TXN101966,C1571,50105.0,Net Banking,Canara,51.0,Response Timeout,4.0,2026-01-12 17:17,2026-01-12 17:35,Failed,Temporary,0
TXN101967,C4631,48822.0,Debit Card,PNB,0.0,Network Error,3.0,2026-05-27 21:04,2026-05-27 21:30,Success,No Failure,0
TXN101968,C7172,70746.0,Debit Card,PNB,8.0,Card Declined,4.0,2026-01-21 13:59,2026-01-21 14:52,Success,No Failure,0
TXN101969,C8177,16083.0,Net Banking,Yes Bank,54.0,System Error,2.0,2026-07-27 05:58,2026-07-27 06:28,Success,No Failure,0
TXN101970,C9433,25353.0,Debit Card,IndusInd,0.0,Approved,2.0,2026-12-29 02:22,2026-12-29 03:06,Success,No Failure,0
TXN101971,C4897,60257.0,Credit Card,Axis,51.0,Expired Card,4.0,2026-04-11 21:48,2026-04-11 22:42,Success,No Failure,0
TXN101972,C9123,15564.0,Wallet,Axis,54.0,System Error,4.0,2026-05-08 17:41,2026-05-08 17:51,Success,No Failure,0
TXN101973,C3279,6120.0,Credit Card,ICICI,55.0,Response Timeout,0.0,2026-08-01 15:12,,Success,No Failure,0
TXN101974,C9980,44758.0,Wallet,Axis,54.0,Network Error,1.0,2026-10-11 13:40,2026-10-11 14:37,Success,No Failure,0
TXN101975,C8451,28071.0,Credit Card,HDFC,54.0,Network Error,4.0,2026-08-10 04:55,2026-08-10 05:25,Failed,Temporary,0
TXN101976,C9906,97076.0,UPI,Yes Bank,0.0,Approved,4.0,2026-08-15 14:52,2026-08-15 14:53,Pending,Permanent,0
TXN101977,C1775,32546.0,Wallet,Yes Bank,12.0,Expired Card,2.0,2026-08-21 08:39,2026-08-21 08:58,Success,No Failure,0
TXN101978,C7869,77755.0,Wallet,Axis,12.0,Card Declined,0.0,2026-01-22 02:37,,Success,No Failure,0
TXN101979,C3247,83981.0,Debit Card,Axis,54.0,Insufficient Funds,3.0,2026-03-18 08:15,2026-03-18 08:45,Success,No Failure,0
TXN101980,C8088,50105.0,Wallet,IndusInd,54.0,Approved,3.0,2026-03-18 17:52,2026-03-18 18:25,Success,No Failure,0
TXN101981,C1078,63719.0,UPI,HDFC,96.0,Invalid Amount,3.0,2026-03-14 07:18,2026-03-14 08:13,Success,No Failure,0
TXN101982,C9080,50105.0,Debit Card,PNB,0.0,System Error,0.0,2026-11-27 10:27,,Success,No Failure,0
TXN101983,C8099,50105.0,Net Banking,ICICI,96.0,Invalid Amount,0.0,2026-06-09 18:06,,Success,No Failure,0
TXN101984,C4926,2618.0,Credit Card,PNB,68.0,Approved,2.0,2026-06-01 22:06,2026-06-01 22:58,Success,No Failure,0
TXN101985,C8340,52286.0,Wallet,Axis,54.0,Approved,1.0,2026-04-14 07:36,2026-04-14 08:28,Success,No Failure,0
TXN101986,C8083,31587.0,Debit Card,Canara,54.0,Insufficient Funds,2.0,2026-12-01 22:14,2026-12-01 22:44,Success,No Failure,0
TXN101987,C7230,20374.0,Wallet,Yes Bank,68.0,Insufficient Funds,2.0,2026-07-19 08:36,2026-07-19 09:16,Success,No Failure,0
TXN101988,C5940,41321.0,Credit Card,Axis,8.0,Response Timeout,4.0,2026-09-01 21:21,2026-09-01 21:26,Success,No Failure,0
TXN101989,C4271,23287.0,Debit Card,ICICI,55.0,Card Declined,3.0,2026-05-29 13:20,2026-05-29 13:35,Success,No Failure,0
TXN101990,C4456,69881.0,Net Banking,Canara,54.0,Invalid Amount,2.0,2026-01-22 00:13,2026-01-22 01:04,Success,No Failure,0
TXN101991,C8788,45153.0,Debit Card,HDFC,8.0,Network Error,1.0,2026-04-24 21:25,2026-04-24 21:37,Failed,Permanent,45153
TXN101992,C9599,50105.0,Credit Card,IndusInd,12.0,Approved,0.0,2026-08-01 14:10,,Success,No Failure,0
TXN101993,C8650,32752.0,Debit Card,Yes Bank,54.0,Invalid Amount,0.0,2026-09-25 05:31,,Success,No Failure,0
TXN101994,C3711,62685.0,Debit Card,Canara,12.0,Approved,4.0,2026-10-07 22:16,2026-10-07 22:46,Success,No Failure,0
TXN101995,C2668,20843.0,Debit Card,Canara,51.0,Network Error,2.0,2026-09-10 01:23,2026-09-10 02:21,Failed,Permanent,20843
TXN101996,C1147,41732.0,Net Banking,PNB,54.0,Response Timeout,2.0,2026-06-02 21:22,2026-06-02 21:52,Success,No Failure,0
TXN101997,C7420,53606.0,UPI,Axis,96.0,Invalid Amount,2.0,2026-03-27 19:44,2026-03-27 20:14,Success,No Failure,0
TXN101998,C1365,53579.0,Debit Card,PNB,54.0,Approved,4.0,2026-03-17 16:52,2026-03-17 16:54,Success,No Failure,0
TXN101999,C5531,31566.0,UPI,Canara,8.0,Response Timeout,1.0,2026-05-05 00:39,2026-05-05 01:09,Success,No Failure,0
TXN102000,C6330,83970.0,Wallet,Axis,8.0,Response Timeout,4.0,2026-10-28 23:00,2026-10-28 23:02,Success,No Failure,0
TXN102001,C6510,7641.0,Wallet,Yes Bank,0.0,Response Timeout,2.0,2026-02-06 13:51,2026-02-06 14:48,Failed,Permanent,0
TXN102002,C9754,16725.0,Wallet,Axis,96.0,Network Error,0.0,2026-04-28 10:25,,Success,No Failure,0
TXN102003,C9964,33459.0,Net Banking,BOB,96.0,Response Timeout,0.0,2026-10-30 21:38,,Success,No Failure,0
TXN102004,C7493,10551.0,Wallet,Yes Bank,96.0,System Error,2.0,2026-09-29 07:10,2026-09-29 07:28,Pending,Permanent,0
TXN102005,C6439,3949.0,Net Banking,IndusInd,0.0,Expired Card,0.0,2026-06-02 16:49,,Success,No Failure,0
TXN102006,C7511,78429.0,Net Banking,BOB,54.0,Expired Card,2.0,2026-12-11 19:14,2026-12-11 19:37,Success,No Failure,0
TXN102007,C8504,97569.0,Debit Card,PNB,0.0,Invalid Amount,1.0,2026-01-07 21:31,2026-01-07 22:01,Success,No Failure,0
TXN102008,C2246,24408.0,Debit Card,HDFC,51.0,Card Declined,0.0,2026-12-11 14:55,,Success,No Failure,0
TXN102009,C4839,32822.0,UPI,Canara,8.0,System Error,2.0,2026-09-23 04:16,2026-09-23 04:46,Success,No Failure,0
TXN102010,C9551,35389.0,Wallet,ICICI,96.0,Insufficient Funds,0.0,2026-05-14 02:30,,Success,No Failure,0
TXN102011,C3376,50105.0,Debit Card,IndusInd,12.0,Card Declined,4.0,2026-10-26 07:32,2026-10-26 08:23,Success,No Failure,0
TXN102012,C4009,6156.0,Credit Card,BOB,68.0,Card Declined,2.0,2026-10-06 10:11,2026-10-06 10:41,Success,No Failure,0
TXN102013,C2827,16264.0,Credit Card,Axis,51.0,Card Declined,2.0,2026-09-23 00:12,2026-09-23 00:37,Success,No Failure,0
TXN102014,C7979,51530.0,Wallet,Yes Bank,55.0,Expired Card,4.0,2026-08-31 15:52,2026-08-31 16:15,Pending,Permanent,0
TXN102015,C9569,20023.0,Debit Card,IndusInd,68.0,System Error,3.0,2026-10-07 02:23,2026-10-07 02:53,Success,No Failure,0
TXN102016,C5285,94026.0,Net Banking,Axis,55.0,Response Timeout,0.0,2026-11-07 09:19,,Success,No Failure,0
TXN102017,C7910,82344.0,UPI,PNB,55.0,Expired Card,0.0,2026-06-22 19:18,,Success,No Failure,0
TXN102018,C9561,50105.0,UPI,Axis,54.0,System Error,1.0,2026-07-27 09:47,2026-07-27 10:17,Success,No Failure,0
TXN102019,C3196,70306.0,Credit Card,HDFC,12.0,Card Declined,3.0,2026-03-11 13:46,2026-03-11 14:16,Success,No Failure,0
TXN102020,C4747,90527.0,Credit Card,IndusInd,54.0,Insufficient Funds,4.0,2026-01-08 23:19,2026-01-08 23:49,Success,No Failure,0
TXN102021,C9843,48742.0,Credit Card,Yes Bank,54.0,Approved,2.0,2026-12-11 04:03,2026-12-11 04:35,Success,No Failure,0
TXN102022,C6978,98866.0,Wallet,PNB,96.0,Network Error,0.0,2026-08-06 02:14,,Success,No Failure,0
TXN102023,C6607,8917.0,Net Banking,Axis,54.0,Response Timeout,2.0,2026-04-25 21:10,2026-04-25 21:22,Success,No Failure,0
TXN102024,C1769,31250.0,Debit Card,Canara,54.0,Invalid Amount,0.0,2026-06-10 07:03,,Failed,Permanent,31250
TXN102025,C1780,94731.0,Wallet,PNB,51.0,Card Declined,0.0,2026-11-19 20:31,,Success,No Failure,0
TXN102026,C7303,67270.0,Net Banking,HDFC,96.0,Network Error,4.0,2026-10-18 00:56,2026-10-18 01:55,Success,No Failure,0
TXN102027,C4983,84014.0,Net Banking,PNB,51.0,Expired Card,0.0,2026-01-18 05:18,,Success,No Failure,0
TXN102028,C9714,50105.0,UPI,HDFC,51.0,System Error,1.0,2026-06-08 15:59,2026-06-08 16:45,Success,No Failure,0
TXN102029,C1521,17838.0,Wallet,Canara,8.0,Approved,4.0,2026-02-25 16:07,2026-02-25 16:16,Pending,Permanent,0
TXN102030,C8569,99772.0,Net Banking,HDFC,55.0,Invalid Amount,4.0,2026-03-11 06:22,2026-03-11 07:20,Success,No Failure,0
TXN102031,C6784,70270.0,UPI,Axis,51.0,Expired Card,0.0,2026-07-15 12:11,,Success,No Failure,0
TXN102032,C5583,13868.0,Net Banking,Yes Bank,96.0,Response Timeout,1.0,2026-05-23 18:03,2026-05-23 18:20,Success,No Failure,0
TXN102033,C6946,49338.0,Debit Card,HDFC,55.0,Card Declined,0.0,2026-01-30 06:45,,Pending,Permanent,0
TXN102034,C5941,99829.0,Credit Card,ICICI,68.0,Response Timeout,2.0,2026-10-25 06:07,2026-10-25 06:55,Success,No Failure,0
TXN102035,C7267,69395.0,Debit Card,Axis,12.0,Response Timeout,2.0,2026-07-06 05:16,2026-07-06 05:46,Success,No Failure,0
TXN102036,C8128,57331.0,Net Banking,Canara,54.0,Approved,2.0,2026-08-03 17:06,2026-08-03 17:36,Success,No Failure,0
TXN102037,C3461,73425.0,Debit Card,Axis,68.0,Approved,2.0,2026-12-19 20:06,2026-12-19 20:44,Success,No Failure,0
TXN102038,C1685,95111.0,Wallet,Axis,54.0,Expired Card,2.0,2026-12-18 19:28,2026-12-18 19:40,Success,No Failure,0
TXN102039,C3160,50802.0,Net Banking,Yes Bank,12.0,Approved,3.0,2026-04-30 12:53,2026-04-30 13:06,Success,No Failure,0
TXN102040,C8031,50105.0,Debit Card,IndusInd,0.0,Response Timeout,3.0,2026-10-21 14:58,2026-10-21 15:35,Success,No Failure,0
TXN102041,C6341,39637.0,Debit Card,Canara,96.0,Card Declined,3.0,2026-12-04 20:37,2026-12-04 21:10,Success,No Failure,0
TXN102042,C1038,48732.0,UPI,Axis,51.0,Expired Card,3.0,2026-10-13 17:33,2026-10-13 17:46,Success,No Failure,0
TXN102043,C5875,78642.0,UPI,Canara,55.0,Invalid Amount,0.0,2026-10-12 16:44,,Failed,Temporary,0
TXN102044,C2256,16136.0,Net Banking,Axis,0.0,System Error,1.0,2026-05-28 14:35,2026-05-28 15:15,Success,No Failure,0
TXN102045,C8697,74134.0,Credit Card,ICICI,8.0,Card Declined,2.0,2026-03-24 12:12,2026-03-24 12:42,Success,No Failure,0
TXN102046,C3196,44900.0,UPI,PNB,96.0,Response Timeout,0.0,2026-10-28 05:56,,Success,No Failure,0
TXN102047,C8165,7660.0,Wallet,Yes Bank,68.0,Approved,3.0,2026-09-14 14:54,2026-09-14 15:32,Success,No Failure,0
TXN102048,C1301,83633.0,Credit Card,PNB,54.0,System Error,1.0,2026-11-07 17:05,2026-11-07 17:16,Success,No Failure,0
TXN102049,C8527,28857.0,Credit Card,Axis,54.0,Insufficient Funds,3.0,2026-12-28 23:42,2026-12-29 00:13,Success,No Failure,0
TXN102050,C7381,84291.0,Credit Card,Canara,51.0,Insufficient Funds,2.0,2026-04-07 15:20,2026-04-07 15:29,Success,No Failure,0
