Customer_ID,Customer_Name,Customer_Segment,Customer_Age,Account_Created_Time
C7279,Customer C7279,Bronze,21,2025-01-01
C9553,Customer C9553,Bronze,21,2025-01-01
C4727,Customer C4727,Bronze,54,2025-01-01
C6995,Customer C6995,Bronze,37,2025-01-01
C1448,Customer C1448,Bronze,58,2025-01-01
C9033,Customer C9033,Bronze,40,2025-01-01
C3520,Customer C3520,Silver,62,2025-01-01
C2428,Customer C2428,Bronze,35,2025-01-01
C4967,Customer C4967,Bronze,66,2025-01-01
C7445,Customer C7445,Silver,42,2025-01-01
C3159,Customer C3159,Bronze,18,2025-01-01
C3547,Customer C3547,Bronze,32,2025-01-01
C3979,Customer C3979,Bronze,51,2025-01-01
C3649,Customer C3649,Bronze,65,2025-01-01
C9505,Customer C9505,Bronze,37,2025-01-01
C2037,Customer C2037,Bronze,71,2025-01-01
C4489,Customer C4489,Silver,54,2025-01-01
C8604,Customer C8604,Bronze,44,2025-01-01
C8544,Customer C8544,Bronze,39,2025-01-01
C3634,Customer C3634,Bronze,68,2025-01-01
C2778,Customer C2778,Bronze,22,2025-01-01
C8902,Customer C8902,Bronze,51,2025-01-01
C6110,Customer C6110,Gold,56,2025-01-01
C8378,Customer C8378,Silver,20,2025-01-01
C2124,Customer C2124,Gold,34,2025-01-01
C1697,Customer C1697,Silver,41,2025-01-01
C3179,Customer C3179,Bronze,41,2025-01-01
C6251,Customer C6251,Bronze,20,2025-01-01
C2929,Customer C2929,Bronze,62,2025-01-01
C2013,Customer C2013,Bronze,24,2025-01-01
C1226,Customer C1226,Gold,42,2025-01-01
C8321,Customer C8321,Bronze,73,2025-01-01
C8909,Customer C8909,Silver,20,2025-01-01
C3023,Customer C3023,Bronze,32,2025-01-01
C5966,Customer C5966,Silver,46,2025-01-01
C6891,Customer C6891,Gold,67,2025-01-01
C2080,Customer C2080,Silver,46,2025-01-01
C6036,Customer C6036,Silver,27,2025-01-01
C3563,Customer C3563,Bronze,49,2025-01-01
C4586,Customer C4586,Silver,40,2025-01-01
C7841,Customer C7841,Gold,56,2025-01-01
C7643,Customer C7643,Silver,26,2025-01-01
C4959,Customer C4959,Silver,54,2025-01-01
C4390,Customer C4390,Silver,69,2025-01-01
C7354,Customer C7354,Silver,57,2025-01-01
C1541,Customer C1541,Bronze,31,2025-01-01
C6433,Customer C6433,Silver,21,2025-01-01
C6093,Customer C6093,Bronze,37,2025-01-01
C1867,Customer C1867,Bronze,45,2025-01-01
C6469,Customer C6469,Bronze,31,2025-01-01
C7256,Customer C7256,Bronze,61,2025-01-01
C2169,Customer C2169,Bronze,51,2025-01-01
C2651,Customer C2651,Bronze,30,2025-01-01
C3810,Customer C3810,Bronze,48,2025-01-01
C9667,Customer C9667,Bronze,50,2025-01-01
C2019,Customer C2019,Bronze,69,2025-01-01
C3010,Customer C3010,Gold,45,2025-01-01
C9590,Customer C9590,Silver,42,2025-01-01
C3171,Customer C3171,Gold,49,2025-01-01
C9266,Customer C9266,Silver,26,2025-01-01
C4471,Customer C4471,Bronze,45,2025-01-01
C6624,Customer C6624,Silver,48,2025-01-01
C9329,Customer C9329,Silver,34,2025-01-01
C3097,Customer C3097,Bronze,70,2025-01-01
C7397,Customer C7397,Bronze,40,2025-01-01
C3757,Customer C3757,Silver,30,2025-01-01
C4920,Customer C4920,Bronze,72,2025-01-01
C9186,Customer C9186,Silver,27,2025-01-01
C2900,Customer C2900,Bronze,33,2025-01-01
C3610,Customer C3610,Bronze,23,2025-01-01
C7900,Customer C7900,Bronze,65,2025-01-01
C2449,Customer C2449,Bronze,28,2025-01-01
C9738,Customer C9738,Bronze,69,2025-01-01
C6017,Customer C6017,Silver,20,2025-01-01
C8999,Customer C8999,Silver,45,2025-01-01
C3096,Customer C3096,Silver,58,2025-01-01
C9895,Customer C9895,Bronze,32,2025-01-01
C7404,Customer C7404,Silver,30,2025-01-01
C4331,Customer C4331,Bronze,59,2025-01-01
C8462,Customer C8462,Bronze,69,2025-01-01
C4384,Customer C4384,Bronze,73,2025-01-01
C8531,Customer C8531,Bronze,62,2025-01-01
C5283,Customer C5283,Bronze,34,2025-01-01
C8736,Customer C8736,Bronze,24,2025-01-01
C8710,Customer C8710,Silver,45,2025-01-01
C7868,Customer C7868,Silver,55,2025-01-01
C5713,Customer C5713,Bronze,34,2025-01-01
C5998,Customer C5998,Bronze,32,2025-01-01
C1162,Customer C1162,Bronze,53,2025-01-01
C2974,Customer C2974,Silver,45,2025-01-01
C9461,Customer C9461,Bronze,32,2025-01-01
C1631,Customer C1631,Silver,63,2025-01-01
C1905,Customer C1905,Silver,70,2025-01-01
C3014,Customer C3014,Bronze,28,2025-01-01
C8896,Customer C8896,Gold,73,2025-01-01
C1204,Customer C1204,Bronze,48,2025-01-01
C1581,Customer C1581,Bronze,21,2025-01-01
C6347,Customer C6347,Bronze,52,2025-01-01
C3643,Customer C3643,Bronze,51,2025-01-01
C3297,Customer C3297,Bronze,69,2025-01-01
C1874,Customer C1874,Bronze,44,2025-01-01
C8927,Customer C8927,Silver,27,2025-01-01
C2171,Customer C2171,Gold,47,2025-01-01
C6591,Customer C6591,Silver,62,2025-01-01
C7285,Customer C7285,Bronze,37,2025-01-01
C6432,Customer C6432,Silver,46,2025-01-01
C5260,Customer C5260,Silver,70,2025-01-01
C3361,Customer C3361,Silver,46,2025-01-01
C4670,Customer C4670,Silver,40,2025-01-01
C2753,Customer C2753,Silver,74,2025-01-01
C2938,Customer C2938,Silver,38,2025-01-01
C9562,Customer C9562,Bronze,65,2025-01-01
C6976,Customer C6976,Gold,60,2025-01-01
C8345,Customer C8345,Bronze,58,2025-01-01
C8875,Customer C8875,Bronze,29,2025-01-01
C7633,Customer C7633,Silver,47,2025-01-01
C1597,Customer C1597,Bronze,68,2025-01-01
C4062,Customer C4062,Bronze,50,2025-01-01
C1572,Customer C1572,Gold,35,2025-01-01
C8521,Customer C8521,Gold,31,2025-01-01
C7171,Customer C7171,Bronze,39,2025-01-01
C8097,Customer C8097,Bronze,38,2025-01-01
C3090,Customer C3090,Silver,18,2025-01-01
C7566,Customer C7566,Gold,66,2025-01-01
C5624,Customer C5624,Bronze,60,2025-01-01
C2517,Customer C2517,Silver,69,2025-01-01
C4648,Customer C4648,Bronze,32,2025-01-01
C2537,Customer C2537,Silver,53,2025-01-01
C4137,Customer C4137,Silver,64,2025-01-01
C7985,Customer C7985,Bronze,71,2025-01-01
C1097,Customer C1097,Bronze,39,2025-01-01
C4750,Customer C4750,Gold,49,2025-01-01
C9535,Customer C9535,Silver,63,2025-01-01
C9174,Customer C9174,Bronze,71,2025-01-01
C6413,Customer C6413,Silver,58,2025-01-01
C5666,Customer C5666,Bronze,56,2025-01-01
C1610,Customer C1610,Silver,40,2025-01-01
C2727,Customer C2727,Bronze,60,2025-01-01
C3324,Customer C3324,Bronze,19,2025-01-01
C6774,Customer C6774,Bronze,19,2025-01-01
C7519,Customer C7519,Bronze,55,2025-01-01
C2749,Customer C2749,Silver,72,2025-01-01
C1781,Customer C1781,Silver,68,2025-01-01
C8548,Customer C8548,Silver,46,2025-01-01
C7823,Customer C7823,Silver,69,2025-01-01
C4867,Customer C4867,Bronze,63,2025-01-01
C8193,Customer C8193,Gold,20,2025-01-01
C6879,Customer C6879,Bronze,56,2025-01-01
C4970,Customer C4970,Silver,24,2025-01-01
C2577,Customer C2577,Silver,46,2025-01-01
C3274,Customer C3274,Silver,72,2025-01-01
C7744,Customer C7744,Silver,54,2025-01-01
C3426,Customer C3426,Bronze,66,2025-01-01
C6546,Customer C6546,Bronze,53,2025-01-01
C7411,Customer C7411,Bronze,40,2025-01-01
C1007,Customer C1007,Silver,62,2025-01-01
C9087,Customer C9087,Bronze,33,2025-01-01
C3555,Customer C3555,Gold,65,2025-01-01
C1475,Customer C1475,Bronze,48,2025-01-01
C6416,Customer C6416,Bronze,51,2025-01-01
C9676,Customer C9676,Silver,67,2025-01-01
C7710,Customer C7710,Bronze,18,2025-01-01
C6000,Customer C6000,Gold,35,2025-01-01
C5654,Customer C5654,Silver,57,2025-01-01
C9078,Customer C9078,Bronze,60,2025-01-01
C7063,Customer C7063,Bronze,73,2025-01-01
C3285,Customer C3285,Bronze,73,2025-01-01
C6223,Customer C6223,Bronze,32,2025-01-01
C4525,Customer C4525,Silver,65,2025-01-01
C3822,Customer C3822,Bronze,66,2025-01-01
C5943,Customer C5943,Bronze,34,2025-01-01
C1258,Customer C1258,Bronze,61,2025-01-01
C1282,Customer C1282,Bronze,27,2025-01-01
C2898,Customer C2898,Bronze,37,2025-01-01
C5135,Customer C5135,Silver,23,2025-01-01
C7629,Customer C7629,Silver,25,2025-01-01
C4200,Customer C4200,Silver,62,2025-01-01
C1612,Customer C1612,Bronze,49,2025-01-01
C1687,Customer C1687,Silver,68,2025-01-01
C4690,Customer C4690,Bronze,71,2025-01-01
C9804,Customer C9804,Bronze,59,2025-01-01
C3307,Customer C3307,Bronze,21,2025-01-01
C8133,Customer C8133,Bronze,61,2025-01-01
C7509,Customer C7509,Silver,67,2025-01-01
C6906,Customer C6906,Bronze,56,2025-01-01
C3591,Customer C3591,Silver,37,2025-01-01
C8183,Customer C8183,Bronze,41,2025-01-01
C6108,Customer C6108,Silver,72,2025-01-01
C4604,Customer C4604,Bronze,43,2025-01-01
C5364,Customer C5364,Bronze,53,2025-01-01
C8329,Customer C8329,Silver,24,2025-01-01
C1923,Customer C1923,Silver,27,2025-01-01
C2529,Customer C2529,Bronze,64,2025-01-01
C9438,Customer C9438,Gold,29,2025-01-01
C7274,Customer C7274,Silver,69,2025-01-01
C7788,Customer C7788,Bronze,42,2025-01-01
C1264,Customer C1264,Silver,33,2025-01-01
C3990,Customer C3990,Bronze,22,2025-01-01
C1587,Customer C1587,Bronze,36,2025-01-01
C4348,Customer C4348,Gold,21,2025-01-01
C7299,Customer C7299,Silver,23,2025-01-01
C9381,Customer C9381,Bronze,66,2025-01-01
C2715,Customer C2715,Silver,56,2025-01-01
C7450,Customer C7450,Bronze,73,2025-01-01
C8096,Customer C8096,Bronze,72,2025-01-01
C7763,Customer C7763,Silver,62,2025-01-01
C2674,Customer C2674,Bronze,69,2025-01-01
C8950,Customer C8950,Silver,31,2025-01-01
C7049,Customer C7049,Bronze,65,2025-01-01
C2089,Customer C2089,Silver,72,2025-01-01
C5578,Customer C5578,Gold,26,2025-01-01
C1155,Customer C1155,Silver,32,2025-01-01
C2958,Customer C2958,Silver,54,2025-01-01
C7344,Customer C7344,Gold,67,2025-01-01
C7144,Customer C7144,Bronze,70,2025-01-01
C4830,Customer C4830,Silver,37,2025-01-01
C9831,Customer C9831,Silver,25,2025-01-01
C7659,Customer C7659,Bronze,49,2025-01-01
C1441,Customer C1441,Bronze,64,2025-01-01
C7040,Customer C7040,Gold,38,2025-01-01
C6925,Customer C6925,Silver,74,2025-01-01
C8358,Customer C8358,Bronze,58,2025-01-01
C5628,Customer C5628,Bronze,36,2025-01-01
C7370,Customer C7370,Silver,46,2025-01-01
C1948,Customer C1948,Bronze,48,2025-01-01
C9179,Customer C9179,Silver,71,2025-01-01
C7115,Customer C7115,Silver,23,2025-01-01
C1459,Customer C1459,Silver,21,2025-01-01
C8568,Customer C8568,Bronze,60,2025-01-01
C5646,Customer C5646,Silver,46,2025-01-01
C2787,Customer C2787,Silver,59,2025-01-01
C8374,Customer C8374,Silver,20,2025-01-01
C2138,Customer C2138,Bronze,18,2025-01-01
C5741,Customer C5741,Bronze,61,2025-01-01
C7362,Customer C7362,Gold,72,2025-01-01
C4674,Customer C4674,Bronze,32,2025-01-01
C2377,Customer C2377,Bronze,64,2025-01-01
C7701,Customer C7701,Bronze,38,2025-01-01
C3597,Customer C3597,Silver,63,2025-01-01
C1141,Customer C1141,Bronze,48,2025-01-01
C3659,Customer C3659,Bronze,24,2025-01-01
C5596,Customer C5596,Bronze,34,2025-01-01
C6661,Customer C6661,Silver,73,2025-01-01
C7142,Customer C7142,Bronze,36,2025-01-01
C1423,Customer C1423,Bronze,56,2025-01-01
C7999,Customer C7999,Bronze,20,2025-01-01
C2967,Customer C2967,Silver,47,2025-01-01
C5088,Customer C5088,Bronze,52,2025-01-01
C8789,Customer C8789,Bronze,74,2025-01-01
C6394,Customer C6394,Bronze,46,2025-01-01
C8880,Customer C8880,Gold,67,2025-01-01
C6075,Customer C6075,Silver,69,2025-01-01
C8230,Customer C8230,Gold,71,2025-01-01
C8155,Customer C8155,Silver,31,2025-01-01
C3723,Customer C3723,Bronze,52,2025-01-01
C7816,Customer C7816,Silver,45,2025-01-01
C1040,Customer C1040,Bronze,47,2025-01-01
C9259,Customer C9259,Bronze,43,2025-01-01
C6717,Customer C6717,Bronze,24,2025-01-01
C4198,Customer C4198,Bronze,56,2025-01-01
C6374,Customer C6374,Gold,48,2025-01-01
C3524,Customer C3524,Bronze,22,2025-01-01
C6154,Customer C6154,Silver,52,2025-01-01
C2492,Customer C2492,Bronze,67,2025-01-01
C1660,Customer C1660,Bronze,64,2025-01-01
C2348,Customer C2348,Silver,69,2025-01-01
C8851,Customer C8851,Silver,31,2025-01-01
C8156,Customer C8156,Silver,53,2025-01-01
C4516,Customer C4516,Bronze,44,2025-01-01
C5577,Customer C5577,Bronze,41,2025-01-01
C1727,Customer C1727,Silver,57,2025-01-01
C8468,Customer C8468,Silver,46,2025-01-01
C1342,Customer C1342,Bronze,70,2025-01-01
C2447,Customer C2447,Gold,62,2025-01-01
C7581,Customer C7581,Silver,39,2025-01-01
C7317,Customer C7317,Gold,25,2025-01-01
C1405,Customer C1405,Silver,32,2025-01-01
C8986,Customer C8986,Silver,66,2025-01-01
C4740,Customer C4740,Bronze,22,2025-01-01
C2846,Customer C2846,Bronze,69,2025-01-01
C2478,Customer C2478,Silver,21,2025-01-01
C1771,Customer C1771,Bronze,28,2025-01-01
C6525,Customer C6525,Bronze,35,2025-01-01
C9770,Customer C9770,Bronze,59,2025-01-01
C1193,Customer C1193,Bronze,66,2025-01-01
C3007,Customer C3007,Gold,47,2025-01-01
C2185,Customer C2185,Silver,32,2025-01-01
C3394,Customer C3394,Bronze,23,2025-01-01
C5005,Customer C5005,Bronze,72,2025-01-01
C8429,Customer C8429,Silver,70,2025-01-01
C3261,Customer C3261,Silver,33,2025-01-01
C4736,Customer C4736,Gold,64,2025-01-01
C7716,Customer C7716,Bronze,57,2025-01-01
C9921,Customer C9921,Bronze,26,2025-01-01
C5378,Customer C5378,Bronze,60,2025-01-01
C8815,Customer C8815,Gold,51,2025-01-01
C8616,Customer C8616,Silver,44,2025-01-01
C3800,Customer C3800,Silver,30,2025-01-01
C9333,Customer C9333,Bronze,53,2025-01-01
C6410,Customer C6410,Silver,44,2025-01-01
C2455,Customer C2455,Silver,26,2025-01-01
C6808,Customer C6808,Bronze,22,2025-01-01
C5796,Customer C5796,Bronze,39,2025-01-01
C2325,Customer C2325,Bronze,48,2025-01-01
C2159,Customer C2159,Bronze,20,2025-01-01
C5650,Customer C5650,Bronze,47,2025-01-01
C5987,Customer C5987,Bronze,38,2025-01-01
C5697,Customer C5697,Bronze,52,2025-01-01
C2968,Customer C2968,Bronze,23,2025-01-01
C6482,Customer C6482,Silver,45,2025-01-01
C2800,Customer C2800,Bronze,49,2025-01-01
C5912,Customer C5912,Silver,59,2025-01-01
C1855,Customer C1855,Bronze,54,2025-01-01
C1182,Customer C1182,Silver,42,2025-01-01
C4112,Customer C4112,Bronze,49,2025-01-01
C6670,Customer C6670,Silver,52,2025-01-01
C6823,Customer C6823,Bronze,39,2025-01-01
C6002,Customer C6002,Silver,41,2025-01-01
C2356,Customer C2356,Bronze,56,2025-01-01
C4628,Customer C4628,Silver,71,2025-01-01
C9210,Customer C9210,Bronze,47,2025-01-01
C4311,Customer C4311,Bronze,67,2025-01-01
C7048,Customer C7048,Bronze,49,2025-01-01
C7246,Customer C7246,Silver,48,2025-01-01
C4321,Customer C4321,Gold,40,2025-01-01
C5615,Customer C5615,Silver,57,2025-01-01
C9365,Customer C9365,Bronze,50,2025-01-01
C4052,Customer C4052,Bronze,42,2025-01-01
C7574,Customer C7574,Gold,53,2025-01-01
C6806,Customer C6806,Bronze,41,2025-01-01
C7993,Customer C7993,Silver,48,2025-01-01
C6443,Customer C6443,Gold,56,2025-01-01
C1989,Customer C1989,Silver,63,2025-01-01
C9611,Customer C9611,Bronze,30,2025-01-01
C2774,Customer C2774,Bronze,27,2025-01-01
C1935,Customer C1935,Bronze,40,2025-01-01
C4808,Customer C4808,Silver,35,2025-01-01
C1331,Customer C1331,Bronze,49,2025-01-01
C8922,Customer C8922,Bronze,50,2025-01-01
C3702,Customer C3702,Bronze,53,2025-01-01
C6889,Customer C6889,Bronze,45,2025-01-01
C4868,Customer C4868,Silver,33,2025-01-01
C1201,Customer C1201,Bronze,35,2025-01-01
C3497,Customer C3497,Bronze,25,2025-01-01
C2842,Customer C2842,Gold,59,2025-01-01
C8718,Customer C8718,Bronze,33,2025-01-01
C2628,Customer C2628,Silver,72,2025-01-01
C1386,Customer C1386,Gold,73,2025-01-01
C7401,Customer C7401,Bronze,28,2025-01-01
C5008,Customer C5008,Bronze,23,2025-01-01
C3282,Customer C3282,Gold,18,2025-01-01
C2856,Customer C2856,Bronze,29,2025-01-01
C6476,Customer C6476,Bronze,74,2025-01-01
C5669,Customer C5669,Bronze,55,2025-01-01
C5318,Customer C5318,Bronze,45,2025-01-01
C8064,Customer C8064,Silver,62,2025-01-01
C8461,Customer C8461,Silver,34,2025-01-01
C2819,Customer C2819,Silver,18,2025-01-01
C2130,Customer C2130,Bronze,49,2025-01-01
C3658,Customer C3658,Bronze,25,2025-01-01
C4500,Customer C4500,Silver,71,2025-01-01
C9566,Customer C9566,Bronze,57,2025-01-01
C5020,Customer C5020,Silver,73,2025-01-01
C4259,Customer C4259,Bronze,60,2025-01-01
C2474,Customer C2474,Silver,63,2025-01-01
C3242,Customer C3242,Bronze,41,2025-01-01
C4243,Customer C4243,Bronze,27,2025-01-01
C7990,Customer C7990,Bronze,64,2025-01-01
C6160,Customer C6160,Bronze,56,2025-01-01
C4134,Customer C4134,Bronze,56,2025-01-01
C3070,Customer C3070,Silver,27,2025-01-01
C1359,Customer C1359,Silver,53,2025-01-01
C2141,Customer C2141,Silver,42,2025-01-01
C2635,Customer C2635,Gold,67,2025-01-01
C4361,Customer C4361,Bronze,74,2025-01-01
C7583,Customer C7583,Bronze,27,2025-01-01
C8835,Customer C8835,Bronze,36,2025-01-01
C7564,Customer C7564,Bronze,62,2025-01-01
C5928,Customer C5928,Silver,32,2025-01-01
C3606,Customer C3606,Bronze,33,2025-01-01
C8611,Customer C8611,Gold,19,2025-01-01
C1913,Customer C1913,Gold,46,2025-01-01
C3011,Customer C3011,Bronze,21,2025-01-01
C2829,Customer C2829,Bronze,70,2025-01-01
C9767,Customer C9767,Silver,67,2025-01-01
C7468,Customer C7468,Bronze,46,2025-01-01
C1929,Customer C1929,Bronze,48,2025-01-01
C4699,Customer C4699,Silver,34,2025-01-01
C2054,Customer C2054,Bronze,27,2025-01-01
C6744,Customer C6744,Silver,44,2025-01-01
C4415,Customer C4415,Silver,70,2025-01-01
C1442,Customer C1442,Bronze,58,2025-01-01
C7218,Customer C7218,Bronze,32,2025-01-01
C5652,Customer C5652,Bronze,61,2025-01-01
C5458,Customer C5458,Bronze,38,2025-01-01
C7591,Customer C7591,Silver,58,2025-01-01
C3309,Customer C3309,Bronze,63,2025-01-01
C7268,Customer C7268,Bronze,62,2025-01-01
C1910,Customer C1910,Bronze,43,2025-01-01
C5340,Customer C5340,Bronze,55,2025-01-01
C5009,Customer C5009,Bronze,68,2025-01-01
C7628,Customer C7628,Bronze,53,2025-01-01
C3169,Customer C3169,Bronze,69,2025-01-01
C3172,Customer C3172,Bronze,34,2025-01-01
C6668,Customer C6668,Bronze,68,2025-01-01
C9315,Customer C9315,Silver,20,2025-01-01
C9036,Customer C9036,Bronze,31,2025-01-01
C7789,Customer C7789,Bronze,66,2025-01-01
C1785,Customer C1785,Silver,30,2025-01-01
C7139,Customer C7139,Bronze,58,2025-01-01
C3416,Customer C3416,Silver,44,2025-01-01
C9988,Customer C9988,Bronze,18,2025-01-01
C5154,Customer C5154,Bronze,74,2025-01-01
C2936,Customer C2936,Gold,34,2025-01-01
C4807,Customer C4807,Bronze,65,2025-01-01
C4236,Customer C4236,Silver,67,2025-01-01
C2932,Customer C2932,Silver,31,2025-01-01
C9556,Customer C9556,Silver,71,2025-01-01
C5916,Customer C5916,Bronze,72,2025-01-01
C6498,Customer C6498,Silver,34,2025-01-01
C1946,Customer C1946,Bronze,20,2025-01-01
C2439,Customer C2439,Silver,51,2025-01-01
C5857,Customer C5857,Bronze,57,2025-01-01
C1382,Customer C1382,Silver,42,2025-01-01
C9491,Customer C9491,Bronze,19,2025-01-01
C1138,Customer C1138,Bronze,51,2025-01-01
C1358,Customer C1358,Silver,43,2025-01-01
C2627,Customer C2627,Silver,48,2025-01-01
C7626,Customer C7626,Bronze,26,2025-01-01
C6004,Customer C6004,Bronze,47,2025-01-01
C4835,Customer C4835,Bronze,37,2025-01-01
C3151,Customer C3151,Bronze,38,2025-01-01
C3834,Customer C3834,Bronze,46,2025-01-01
C3567,Customer C3567,Silver,42,2025-01-01
C2307,Customer C2307,Bronze,55,2025-01-01
C9848,Customer C9848,Silver,61,2025-01-01
C3660,Customer C3660,Silver,42,2025-01-01
C4730,Customer C4730,Bronze,26,2025-01-01
C7207,Customer C7207,Bronze,56,2025-01-01
C4162,Customer C4162,Bronze,61,2025-01-01
C2140,Customer C2140,Bronze,43,2025-01-01
C9458,Customer C9458,Silver,74,2025-01-01
C2708,Customer C2708,Bronze,54,2025-01-01
C4630,Customer C4630,Silver,33,2025-01-01
C4211,Customer C4211,Bronze,54,2025-01-01
C7538,Customer C7538,Bronze,29,2025-01-01
C8684,Customer C8684,Bronze,41,2025-01-01
C2207,Customer C2207,Bronze,43,2025-01-01
C1557,Customer C1557,Bronze,37,2025-01-01
C1882,Customer C1882,Bronze,26,2025-01-01
C5761,Customer C5761,Silver,40,2025-01-01
C6867,Customer C6867,Silver,56,2025-01-01
C7963,Customer C7963,Bronze,46,2025-01-01
C8166,Customer C8166,Bronze,48,2025-01-01
C8929,Customer C8929,Bronze,36,2025-01-01
C8269,Customer C8269,Bronze,37,2025-01-01
C2946,Customer C2946,Bronze,40,2025-01-01
C7642,Customer C7642,Bronze,60,2025-01-01
C4825,Customer C4825,Bronze,44,2025-01-01
C4536,Customer C4536,Bronze,47,2025-01-01
C7068,Customer C7068,Bronze,38,2025-01-01
C4802,Customer C4802,Bronze,61,2025-01-01
C5699,Customer C5699,Silver,52,2025-01-01
C3819,Customer C3819,Bronze,66,2025-01-01
C4119,Customer C4119,Bronze,39,2025-01-01
C2863,Customer C2863,Silver,27,2025-01-01
C1115,Customer C1115,Silver,40,2025-01-01
C8084,Customer C8084,Silver,32,2025-01-01
C9016,Customer C9016,Bronze,47,2025-01-01
C3384,Customer C3384,Bronze,51,2025-01-01
C4935,Customer C4935,Silver,30,2025-01-01
C8742,Customer C8742,Bronze,21,2025-01-01
C3490,Customer C3490,Bronze,35,2025-01-01
C8661,Customer C8661,Silver,73,2025-01-01
C9182,Customer C9182,Bronze,40,2025-01-01
C3767,Customer C3767,Bronze,50,2025-01-01
C2137,Customer C2137,Bronze,51,2025-01-01
C5117,Customer C5117,Bronze,51,2025-01-01
C6845,Customer C6845,Bronze,53,2025-01-01
C5778,Customer C5778,Silver,52,2025-01-01
C4906,Customer C4906,Silver,34,2025-01-01
C4637,Customer C4637,Bronze,45,2025-01-01
C3953,Customer C3953,Silver,31,2025-01-01
C6929,Customer C6929,Bronze,51,2025-01-01
C1276,Customer C1276,Bronze,65,2025-01-01
C2999,Customer C2999,Silver,28,2025-01-01
C2227,Customer C2227,Silver,74,2025-01-01
C7337,Customer C7337,Silver,30,2025-01-01
C1695,Customer C1695,Silver,50,2025-01-01
C5152,Customer C5152,Silver,74,2025-01-01
C8470,Customer C8470,Silver,72,2025-01-01
C8537,Customer C8537,Bronze,19,2025-01-01
C3841,Customer C3841,Silver,51,2025-01-01
C9733,Customer C9733,Gold,70,2025-01-01
C2088,Customer C2088,Silver,46,2025-01-01
C4363,Customer C4363,Bronze,54,2025-01-01
C1024,Customer C1024,Bronze,21,2025-01-01
C5236,Customer C5236,Bronze,29,2025-01-01
C9068,Customer C9068,Bronze,43,2025-01-01
C9448,Customer C9448,Bronze,20,2025-01-01
C4175,Customer C4175,Bronze,37,2025-01-01
C5897,Customer C5897,Gold,27,2025-01-01
C6037,Customer C6037,Bronze,69,2025-01-01
C8427,Customer C8427,Bronze,35,2025-01-01
C9605,Customer C9605,Bronze,70,2025-01-01
C2381,Customer C2381,Silver,70,2025-01-01
C4426,Customer C4426,Bronze,70,2025-01-01
C4655,Customer C4655,Gold,44,2025-01-01
C8938,Customer C8938,Bronze,48,2025-01-01
C1187,Customer C1187,Bronze,44,2025-01-01
